TIME,B_001_v000,B_001_v001,B_015_v000,B_015_v001,B_120_v000,B_120_v001,B_198_v000,B_198_v001,B_233_v000,B_233_v001,B_273_v000,B_273_v001,B_286_v000,B_286_v001,B_302_v000,B_302_v001,B_317_v000,B_317_v001,B_329_v000,B_329_v001,B_341_v000,B_341_v001
2025-01-01 00:01:00,0.80163443,0.9033564,0.79115456,0.8930348,0.79500043,0.89705265,0.7991898,0.90140796,0.80370086,0.89206004,0.79447514,0.8969343,0.79942405,0.90193045,0.8044389,0.9069346,0.7954035,0.8978318,0.8002073,0.9025192,0.8047585,0.9069182
2025-01-01 00:02:00,0.8016264,0.90335023,0.79115045,0.89303285,0.79500073,0.8970551,0.7991944,0.9014146,0.8037093,0.89207006,0.79448646,0.8969465,0.7994369,0.90194356,0.8044518,0.9069471,0.79541504,0.89784217,0.8002162,0.9025263,0.8047636,0.90692127
2025-01-01 00:03:00,0.8016184,0.9033441,0.7911464,0.89303094,0.79500103,0.8970576,0.79919904,0.90142125,0.8037178,0.8920801,0.7944978,0.89695877,0.7994498,0.9019567,0.8044648,0.90695953,0.7954266,0.89785254,0.80022496,0.90253335,0.8047687,0.9069242
2025-01-01 00:04:00,0.80161047,0.903338,0.79114234,0.8930291,0.7950014,0.8970602,0.7992038,0.901428,0.8037263,0.8920902,0.7945092,0.8969711,0.7994627,0.9019698,0.80447775,0.90697193,0.7954381,0.8978628,0.8002338,0.9025403,0.8047737,0.9069271
2025-01-01 00:05:00,0.80160254,0.903332,0.7911384,0.8930273,0.7950018,0.89706284,0.7992086,0.9014347,0.8037349,0.89210033,0.79452056,0.8969834,0.7994756,0.9019829,0.8044907,0.9069843,0.7954496,0.89787304,0.8002425,0.9025473,0.8047787,0.90692997
2025-01-01 00:06:00,0.8015947,0.90332603,0.7911345,0.8930256,0.79500234,0.8970655,0.7992134,0.9014416,0.8037435,0.89211047,0.79453194,0.8969958,0.7994885,0.901996,0.8045036,0.90699667,0.79546106,0.8978833,0.8002512,0.9025542,0.8047836,0.9069327
2025-01-01 00:07:00,0.80158687,0.90332013,0.79113066,0.89302385,0.7950029,0.8970683,0.7992183,0.9014484,0.8037522,0.8921207,0.7945434,0.8970081,0.7995014,0.9020091,0.80451655,0.90700907,0.7954725,0.8978935,0.8002598,0.90256107,0.8047885,0.90693545
2025-01-01 00:08:00,0.8015791,0.9033143,0.79112685,0.89302224,0.7950035,0.8970711,0.7992232,0.90145534,0.8037609,0.8921309,0.7945549,0.8970205,0.79951435,0.9020222,0.8045294,0.9070214,0.7954839,0.8979036,0.8002684,0.90256786,0.80479324,0.90693814
2025-01-01 00:09:00,0.8015714,0.90330845,0.7911231,0.8930207,0.7950041,0.897074,0.7992282,0.9014623,0.8037696,0.8921412,0.7945664,0.8970329,0.7995273,0.9020353,0.8045423,0.9070337,0.7954953,0.89791375,0.800277,0.9025746,0.804798,0.90694076
2025-01-01 00:10:00,0.80156374,0.90330267,0.7911194,0.8930192,0.79500484,0.8970769,0.79923326,0.90146935,0.8037784,0.89215153,0.7945779,0.8970453,0.7995402,0.9020484,0.80455524,0.907046,0.7955066,0.8979238,0.80028546,0.90258133,0.8048027,0.9069433
2025-01-01 00:11:00,0.8015561,0.90329695,0.79111576,0.8930177,0.7950056,0.8970799,0.7992383,0.9014764,0.80378723,0.89216185,0.79458946,0.8970578,0.7995532,0.9020615,0.8045681,0.90705824,0.7955179,0.89793384,0.8002939,0.90258795,0.80480736,0.9069458
2025-01-01 00:12:00,0.80154854,0.90329134,0.7911122,0.89301634,0.79500645,0.8970829,0.79924345,0.90148354,0.8037961,0.8921722,0.7946011,0.8970702,0.79956615,0.90207464,0.804581,0.9070705,0.79552925,0.89794385,0.8003024,0.90259457,0.80481195,0.90694827
2025-01-01 00:13:00,0.80154103,0.9032857,0.79110867,0.893015,0.79500735,0.89708596,0.7992487,0.9014907,0.803805,0.89218265,0.79461265,0.8970827,0.79957914,0.90208775,0.8045938,0.90708274,0.7955405,0.8979538,0.80031073,0.9026011,0.8048165,0.90695065
2025-01-01 00:14:00,0.8015335,0.90328014,0.7911052,0.8930137,0.7950083,0.8970891,0.79925394,0.9014979,0.803814,0.8921931,0.79462427,0.89709514,0.79959214,0.90210086,0.8046067,0.90709496,0.7955517,0.89796376,0.8003191,0.9026076,0.804821,0.90695304
2025-01-01 00:15:00,0.80152607,0.90327466,0.7911018,0.8930125,0.79500926,0.89709234,0.79925925,0.9015051,0.803823,0.89220357,0.79463595,0.89710766,0.79960513,0.9021139,0.8046195,0.9071072,0.7955629,0.89797366,0.80032736,0.90261406,0.8048254,0.9069553
2025-01-01 00:16:00,0.8015187,0.9032692,0.7910984,0.89301133,0.7950103,0.8970956,0.7992646,0.90151244,0.803832,0.89221406,0.79464763,0.8971202,0.7996181,0.902127,0.8046323,0.90711933,0.7955741,0.8979835,0.80033565,0.9026205,0.80482984,0.9069575
2025-01-01 00:17:00,0.80151135,0.9032638,0.79109514,0.8930102,0.79501146,0.8970989,0.79927,0.9015198,0.8038411,0.8922246,0.7946594,0.89713275,0.7996311,0.90214014,0.8046451,0.9071315,0.7955853,0.8979933,0.8003438,0.9026269,0.8048341,0.9069597
2025-01-01 00:18:00,0.8015041,0.90325844,0.7910919,0.8930092,0.79501265,0.8971023,0.79927546,0.90152717,0.80385023,0.8922352,0.7946711,0.8971453,0.7996441,0.90215325,0.80465794,0.9071436,0.79559636,0.8980031,0.800352,0.90263313,0.8048384,0.9069618
2025-01-01 00:19:00,0.8014968,0.90325314,0.7910887,0.8930082,0.79501384,0.8971057,0.799281,0.9015346,0.80385935,0.8922458,0.79468286,0.89715785,0.79965717,0.9021663,0.8046707,0.90715575,0.79560745,0.8980128,0.8003601,0.9026394,0.8048426,0.9069639
2025-01-01 00:20:00,0.8014896,0.9032479,0.79108554,0.8930072,0.79501516,0.89710915,0.79928654,0.9015421,0.8038686,0.8922565,0.79469466,0.8971704,0.79967016,0.9021794,0.80468345,0.9071678,0.79561853,0.89802253,0.8003682,0.9026456,0.80484676,0.90696585
2025-01-01 00:21:00,0.80148244,0.9032427,0.7910825,0.8930064,0.7950165,0.8971127,0.79929215,0.90154964,0.80387783,0.89226717,0.79470646,0.89718306,0.7996832,0.9021925,0.8046962,0.9071799,0.7956295,0.8980322,0.8003762,0.9026518,0.8048509,0.9069678
2025-01-01 00:22:00,0.80147535,0.9032376,0.79107946,0.89300555,0.7950179,0.8971163,0.7992978,0.90155727,0.8038871,0.8922779,0.7947183,0.8971957,0.79969627,0.9022056,0.80470896,0.90719193,0.7956405,0.8980418,0.80038416,0.90265787,0.8048549,0.90696967
2025-01-01 00:23:00,0.8014683,0.9032325,0.7910765,0.8930048,0.7950194,0.89711994,0.79930353,0.9015649,0.8038964,0.8922886,0.7947302,0.89720833,0.7997093,0.90221864,0.8047217,0.9072039,0.7956515,0.8980514,0.8003921,0.90266395,0.8048589,0.9069715
2025-01-01 00:24:00,0.8014613,0.90322745,0.79107356,0.89300406,0.7950209,0.89712363,0.7993093,0.9015726,0.8039058,0.8922994,0.79474205,0.89722097,0.7997223,0.9022317,0.8047344,0.90721595,0.7956624,0.8980609,0.8004,0.9026699,0.8048629,0.9069733
2025-01-01 00:25:00,0.8014543,0.9032225,0.7910707,0.8930034,0.7950224,0.8971274,0.79931515,0.9015803,0.8039152,0.8923102,0.79475397,0.8972336,0.79973537,0.9022448,0.8047471,0.9072279,0.7956733,0.89807045,0.8004078,0.90267587,0.8048668,0.90697503
2025-01-01 00:26:00,0.8014474,0.90321755,0.7910679,0.8930028,0.7950241,0.8971312,0.799321,0.9015881,0.8039247,0.89232105,0.7947659,0.8972463,0.7997485,0.90225786,0.8047598,0.90723985,0.79568416,0.89807993,0.80041564,0.90268177,0.8048706,0.9069767
