TIME,TE_001_v000,TE_002_v000,TE_005_v000,TE_008_v000,TE_014_v000,TE_016_v000,TE_017_v000,TE_019_v000,TE_021_v000,TE_022_v000,TE_023_v000
2025-01-01 00:01:00,0.75310636,0.74824786,0.7441688,0.7540146,0.74896425,0.75659525,0.7490717,0.7550714,0.7474842,0.7410162,0.7498755
2025-01-01 00:02:00,0.7531099,0.74825853,0.74418193,0.7540243,0.7489663,0.75658864,0.74905944,0.75505894,0.7474771,0.7410176,0.7498848
2025-01-01 00:03:00,0.7531134,0.7482692,0.744195,0.754034,0.7489682,0.75658196,0.7490472,0.7550465,0.74747,0.741019,0.7498941
2025-01-01 00:04:00,0.75311697,0.7482799,0.74420804,0.7540436,0.74897003,0.7565753,0.7490349,0.7550341,0.747463,0.74102056,0.74990344
2025-01-01 00:05:00,0.75312066,0.7482907,0.74422115,0.7540532,0.7489719,0.75656855,0.7490226,0.75502163,0.747456,0.7410221,0.7499128
2025-01-01 00:06:00,0.75312436,0.7483015,0.7442342,0.7540627,0.7489736,0.75656176,0.7490102,0.7550093,0.7474491,0.7410237,0.7499223
2025-01-01 00:07:00,0.7531281,0.7483123,0.74424726,0.7540722,0.74897534,0.7565549,0.74899787,0.75499696,0.74744225,0.7410254,0.74993175
2025-01-01 00:08:00,0.7531319,0.74832314,0.7442603,0.75408167,0.748977,0.756548,0.7489855,0.75498456,0.7474354,0.7410271,0.74994123
2025-01-01 00:09:00,0.7531358,0.74833405,0.7442734,0.7540911,0.74897856,0.7565411,0.74897313,0.7549723,0.7474286,0.7410289,0.7499508
2025-01-01 00:10:00,0.75313973,0.74834496,0.7442864,0.75410044,0.7489801,0.75653404,0.74896073,0.75496,0.7474219,0.74103075,0.7499604
2025-01-01 00:11:00,0.7531437,0.7483559,0.7442995,0.7541098,0.7489816,0.756527,0.74894834,0.75494766,0.74741524,0.74103266,0.74997
2025-01-01 00:12:00,0.7531477,0.7483669,0.7443125,0.7541191,0.748983,0.7565199,0.7489358,0.7549354,0.74740857,0.74103457,0.74997973
2025-01-01 00:13:00,0.75315183,0.74837786,0.7443255,0.75412834,0.7489844,0.7565128,0.74892336,0.75492316,0.747402,0.7410366,0.7499894
2025-01-01 00:14:00,0.75315595,0.74838895,0.7443386,0.7541376,0.7489857,0.7565056,0.7489109,0.75491095,0.7473955,0.7410387,0.74999917
2025-01-01 00:15:00,0.7531602,0.74840003,0.7443516,0.75414675,0.74898696,0.7564984,0.7488984,0.7548987,0.747389,0.7410408,0.75000894
2025-01-01 00:16:00,0.7531644,0.7484111,0.7443646,0.7541559,0.74898815,0.75649107,0.74888587,0.7548865,0.7473826,0.741043,0.7500188
2025-01-01 00:17:00,0.7531687,0.74842227,0.7443776,0.754165,0.7489893,0.7564838,0.74887335,0.7548744,0.7473762,0.74104524,0.7500286
2025-01-01 00:18:00,0.7531731,0.7484334,0.7443906,0.75417405,0.74899036,0.7564764,0.7488608,0.75486225,0.7473699,0.7410475,0.75003856
2025-01-01 00:19:00,0.7531775,0.7484446,0.7444036,0.75418305,0.7489914,0.75646895,0.74884826,0.7548501,0.74736357,0.7410499,0.75004846
2025-01-01 00:20:00,0.753182,0.7484558,0.7444166,0.754192,0.7489923,0.7564615,0.7488357,0.75483805,0.74735737,0.74105227,0.7500584
2025-01-01 00:21:00,0.7531865,0.7484671,0.7444296,0.75420094,0.7489932,0.756454,0.74882305,0.75482595,0.74735117,0.7410547,0.7500685
2025-01-01 00:22:00,0.75319105,0.74847835,0.7444426,0.7542098,0.7489941,0.7564464,0.74881047,0.7548139,0.74734503,0.7410573,0.7500785
2025-01-01 00:23:00,0.7531957,0.7484897,0.7444555,0.7542187,0.7489949,0.7564388,0.74879783,0.75480187,0.74733895,0.74105984,0.75008863
2025-01-01 00:24:00,0.7532004,0.748501,0.74446845,0.75422746,0.7489956,0.75643116,0.7487852,0.7547899,0.74733293,0.74106246,0.7500987
2025-01-01 00:25:00,0.7532051,0.7485124,0.7444814,0.7542362,0.7489963,0.7564235,0.74877256,0.7547779,0.74732697,0.74106514,0.75010884
2025-01-01 00:26:00,0.75320995,0.7485238,0.7444944,0.7542449,0.7489969,0.75641567,0.7487598,0.7547659,0.747321,0.7410679,0.7501191
2025-01-01 00:27:00,0.7532148,0.7485352,0.74450725,0.7542536,0.7489975,0.7564079,0.74874717,0.754754,0.74731517,0.7410707,0.7501293
2025-01-01 00:28:00,0.75321966,0.74854666,0.7445202,0.75426227,0.748998,0.75640005,0.7487345,0.7547421,0.7473093,0.74107355,0.75013953
2025-01-01 00:29:00,0.7532246,0.74855816,0.7445331,0.75427085,0.74899846,0.7563922,0.7487217,0.7547302,0.74730355,0.74107647,0.7501499
2025-01-01 00:30:00,0.7531939,0.74881303,0.7447418,0.7549228,0.74941325,0.75700456,0.7491992,0.7555065,0.74810904,0.7420173,0.7510414
2025-01-01 00:31:00,0.7531704,0.74901927,0.7449113,0.7554461,0.74974513,0.7574928,0.74957865,0.75612515,0.74875236,0.7427707,0.75175667
2025-01-01 00:32:00,0.75315255,0.7491866,0.7450495,0.7558663,0.75001067,0.7578817,0.74987966,0.7566178,0.74926585,0.74337393,0.752331
2025-01-01 00:33:00,0.75313944,0.74932283,0.7451626,0.7562041,0.75022304,0.7581912,0.7501179,0.75700945,0.74967563,0.74385726,0.7527926
2025-01-01 00:34:00,0.75313,0.74943405,0.7452556,0.756476,0.750393,0.7584372,0.75030595,0.7573205,0.7500023,0.7442446,0.753164
2025-01-01 00:35:00,0.75312364,0.7495255,0.7453326,0.75669515,0.7505289,0.7586323,0.75045377,0.7575671,0.75026274,0.7445552,0.75346327
2025-01-01 00:36:00,0.7531196,0.74960095,0.74539673,0.7568721,0.75063753,0.7587867,0.75056946,0.75776196,0.75047,0.7448043,0.7537048
2025-01-01 00:37:00,0.75311744,0.74966365,0.7454506,0.7570153,0.7507244,0.7589085,0.75065947,0.75791556,0.75063473,0.7450044,0.7539002
2025-01-01 00:38:00,0.75311685,0.74971616,0.7454963,0.7571314,0.7507938,0.7590043,0.75072885,0.7580361,0.7507655,0.74516517,0.7540586
2025-01-01 00:39:00,0.75311756,0.7497606,0.7455353,0.75722593,0.7508493,0.7590792,0.75078183,0.75813025,0.75086915,0.7452945,0.75418746
2025-01-01 00:40:00,0.7531193,0.74979854,0.74556917,0.7573031,0.75089365,0.7591374,0.75082165,0.75820327,0.75095105,0.7453987,0.7542928
2025-01-01 00:41:00,0.75312173,0.74983126,0.74559873,0.7573664,0.750929,0.7591823,0.7508508,0.7582594,0.75101554,0.7454828,0.7543793
2025-01-01 00:42:00,0.75312495,0.7498598,0.74562496,0.7574187,0.7509572,0.7592164,0.75087166,0.75830203,0.7510662,0.7455509,0.75445056
2025-01-01 00:43:00,0.75312865,0.749885,0.7456485,0.75746197,0.7509796,0.759242,0.75088567,0.75833386,0.7511057,0.7456061,0.7545098
2025-01-01 00:44:00,0.7531328,0.7499076,0.7456698,0.7574982,0.7509975,0.7592607,0.75089437,0.758357,0.7511365,0.7456511,0.75455934
2025-01-01 00:45:00,0.7531374,0.7499281,0.7456894,0.7575287,0.7510116,0.75927395,0.7508987,0.7583732,0.7511601,0.74568796,0.7546012
2025-01-01 00:46:00,0.75314224,0.7499469,0.74570763,0.7575547,0.75102276,0.75928277,0.7508995,0.7583839,0.751178,0.7457182,0.7546368
2025-01-01 00:47:00,0.75314724,0.7499643,0.7457247,0.75757694,0.75103146,0.759288,0.75089765,0.7583903,0.75119144,0.7457432,0.7546676
2025-01-01 00:48:00,0.75315255,0.7499806,0.7457409,0.75759625,0.7510383,0.7592905,0.75089353,0.75839305,0.7512013,0.745764,0.75469434
2025-01-01 00:49:00,0.753158,0.7499961,0.7457563,0.75761324,0.75104356,0.7592907,0.75088763,0.7583931,0.7512082,0.7457816,0.75471807
2025-01-01 00:50:00,0.75316364,0.75001097,0.7457712,0.75762826,0.75104755,0.759289,0.75088036,0.7583908,0.7512129,0.74579644,0.7547392
