TIME,R_001_v000,R_004_v000,R_005_v000,R_006_v000,R_007_v000,R_008_v000,R_010_v000
2025-01-01 00:01:00,0.8955111,0.8980189,0.9005261,0.90301824,0.905481,0.90790105,0.8962663
2025-01-01 00:02:00,0.895524,0.898032,0.90053904,0.9030306,0.90549237,0.9079112,0.8962748
2025-01-01 00:03:00,0.89553696,0.89804506,0.9005519,0.90304285,0.9055037,0.90792125,0.8962833
2025-01-01 00:04:00,0.89554995,0.8980582,0.9005648,0.90305513,0.905515,0.90793127,0.89629185
2025-01-01 00:05:00,0.8955629,0.8980713,0.90057766,0.9030674,0.90552634,0.9079413,0.89630026
2025-01-01 00:06:00,0.8955759,0.8980844,0.90059054,0.9030797,0.9055376,0.9079513,0.89630866
2025-01-01 00:07:00,0.8955889,0.8980975,0.90060335,0.90309185,0.9055489,0.9079612,0.896317
2025-01-01 00:08:00,0.89560187,0.8981106,0.9006162,0.90310407,0.9055601,0.90797114,0.8963253
2025-01-01 00:09:00,0.89561486,0.89812374,0.90062904,0.9031163,0.9055712,0.907981,0.8963336
2025-01-01 00:10:00,0.89562786,0.8981368,0.9006418,0.9031284,0.90558237,0.9079908,0.8963418
2025-01-01 00:11:00,0.89564085,0.8981499,0.9006546,0.90314054,0.9055935,0.9080006,0.89634997
2025-01-01 00:12:00,0.8956539,0.898163,0.9006674,0.90315264,0.9056046,0.90801036,0.8963581
2025-01-01 00:13:00,0.8956669,0.8981761,0.9006802,0.90316474,0.9056156,0.90802,0.8963662
2025-01-01 00:14:00,0.89567995,0.8981891,0.90069294,0.90317684,0.9056267,0.90802974,0.89637417
2025-01-01 00:15:00,0.89569294,0.89820224,0.9007057,0.9031889,0.9056377,0.9080394,0.8963822
2025-01-01 00:16:00,0.895706,0.89821535,0.90071845,0.9032009,0.90564865,0.908049,0.89639014
2025-01-01 00:17:00,0.89571905,0.8982284,0.90073115,0.9032129,0.9056596,0.9080585,0.896398
2025-01-01 00:18:00,0.8957321,0.89824146,0.90074384,0.9032249,0.9056705,0.908068,0.8964059
2025-01-01 00:19:00,0.89574516,0.8982545,0.90075654,0.9032368,0.9056814,0.9080775,0.8964137
2025-01-01 00:20:00,0.8957582,0.89826757,0.90076923,0.9032487,0.9056922,0.90808696,0.89642143
2025-01-01 00:21:00,0.89577127,0.8982806,0.90078187,0.90326065,0.905703,0.9080963,0.8964292
2025-01-01 00:22:00,0.8957844,0.8982937,0.90079457,0.90327257,0.9057138,0.9081057,0.8964368
2025-01-01 00:23:00,0.89579743,0.8983067,0.90080714,0.90328443,0.9057245,0.908115,0.8964445
2025-01-01 00:24:00,0.89581054,0.8983198,0.9008198,0.90329623,0.90573525,0.90812427,0.896452
2025-01-01 00:25:00,0.8958236,0.8983328,0.9008324,0.90330803,0.9057459,0.9081335,0.8964596
2025-01-01 00:26:00,0.8958367,0.8983458,0.900845,0.90331984,0.9057566,0.90814275,0.89646703
2025-01-01 00:27:00,0.89584976,0.8983588,0.9008575,0.9033316,0.90576714,0.90815187,0.8964745
2025-01-01 00:28:00,0.8958629,0.8983718,0.9008701,0.9033433,0.90577775,0.908161,0.8964819
2025-01-01 00:29:00,0.895876,0.89838487,0.9008826,0.90335506,0.9057883,0.90817004,0.8964892
2025-01-01 00:30:00,0.90085506,0.90322113,0.90394545,0.90596616,0.9103471,0.91217303,0.90028095
2025-01-01 00:31:00,0.90409607,0.90636927,0.90594065,0.9076675,0.913314,0.914778,0.9027481
2025-01-01 00:32:00,0.9062073,0.9084201,0.90724194,0.9087774,0.91524607,0.9164744,0.9043543
2025-01-01 00:33:00,0.90758425,0.9097577,0.9080921,0.9095029,0.9165056,0.9175801,0.90540075
2025-01-01 00:34:00,0.9084838,0.9106316,0.908649,0.9099785,0.9173278,0.91830194,0.9060834
2025-01-01 00:35:00,0.9090731,0.9112042,0.90901536,0.91029173,0.91786593,0.9187742,0.90652955
2025-01-01 00:36:00,0.9094608,0.9115809,0.9092579,0.9104993,0.91821927,0.9190842,0.90682197
2025-01-01 00:37:00,0.90971726,0.9118303,0.90941983,0.9106382,0.9184525,0.9192887,0.9070144
2025-01-01 00:38:00,0.9098886,0.91199696,0.9095294,0.9107325,0.9186076,0.91942465,0.9071419
2025-01-01 00:39:00,0.91000456,0.9121098,0.90960497,0.9107978,0.918712,0.9195161,0.90722716
2025-01-01 00:40:00,0.91008455,0.91218764,0.9096584,0.91084415,0.9187834,0.91957843,0.9072849
2025-01-01 00:41:00,0.9101411,0.91224277,0.90969735,0.91087836,0.9188333,0.9196219,0.9073248
2025-01-01 00:42:00,0.9101825,0.91228306,0.90972704,0.91090447,0.9188693,0.9196531,0.907353
2025-01-01 00:43:00,0.91021395,0.91231376,0.9097505,0.9109254,0.91889614,0.9196764,0.9073737
2025-01-01 00:44:00,0.910239,0.91233826,0.90977013,0.910943,0.91891706,0.9196944,0.9073894
2025-01-01 00:45:00,0.91025984,0.91235864,0.9097872,0.9109583,0.9189341,0.9197091,0.90740186
2025-01-01 00:46:00,0.910278,0.91237634,0.90980244,0.9109721,0.9189487,0.9197215,0.90741223
2025-01-01 00:47:00,0.91029435,0.9123924,0.9098167,0.91098505,0.9189616,0.9197324,0.9074212
2025-01-01 00:48:00,0.9103096,0.9124073,0.9098302,0.9109974,0.9189734,0.9197424,0.9074292
2025-01-01 00:49:00,0.9103241,0.9124214,0.90984315,0.91100925,0.9189845,0.9197517,0.90743667
2025-01-01 00:50:00,0.9103381,0.9124351,0.90985584,0.9110209,0.91899514,0.91976064,0.90744364
2025-01-01 00:51:00,0.91035175,0.91244847,0.9098683,0.9110322,0.9190054,0.9197692,0.9074503
2025-01-01 00:52:00,0.9103652,0.9124616,0.90988064,0.9110435,0.91901547,0.9197776,0.9074569
2025-01-01 00:53:00,0.9103785,0.9124746,0.90989286,0.9110547,0.91902536,0.9197858,0.9074632
2025-01-01 00:54:00,0.91039175,0.9124875,0.90990496,0.9110657,0.9190351,0.9197939,0.90746945
2025-01-01 00:55:00,0.910405,0.9125003,0.90991706,0.9110767,0.9190448,0.9198019,0.9074756
2025-01-01 00:56:00,0.9104181,0.91251314,0.90992916,0.91108775,0.91905445,0.9198099,0.9074816
2025-01-01 00:57:00,0.9104312,0.9125259,0.9099411,0.9110986,0.919064,0.91981775,0.90748763
2025-01-01 00:58:00,0.91044426,0.9125386,0.90995306,0.9111095,0.91907346,0.91982555,0.90749353
2025-01-01 00:59:00,0.9104574,0.9125513,0.909965,0.91112036,0.91908294,0.9198333,0.90749943
2025-01-01 01:00:00,0.91527754,0.9172107,0.91278124,0.9135588,0.9232641,0.92345065,0.9108479
2025-01-01 01:01:00,0.9184152,0.92024374,0.9146159,0.91514754,0.9259851,0.9258045,0.91302645
2025-01-01 01:02:00,0.9204593,0.92221963,0.9158127,0.91618395,0.927757,0.92733717,0.9144444
2025-01-01 01:03:00,0.92179245,0.9235084,0.9165946,0.91686136,0.928912,0.928336,0.915368
2025-01-01 01:04:00,0.92266357,0.92435044,0.91710705,0.91730535,0.9296659,0.92898786,0.9159703
2025-01-01 01:05:00,0.9232344,0.9249022,0.9174442,0.91759765,0.93015915,0.9294142,0.9163637
2025-01-01 01:06:00,0.92361,0.92526525,0.91766745,0.91779137,0.9304829,0.9296939,0.9166214
2025-01-01 01:07:00,0.92385864,0.92550564,0.91781676,0.91792095,0.93069655,0.9298782,0.91679066
2025-01-01 01:08:00,0.9240248,0.9256662,0.9179178,0.9180088,0.9308385,0.93000054,0.91690254
2025-01-01 01:09:00,0.92413735,0.925775,0.91798747,0.9180696,0.930934,0.9300826,0.91697717
2025-01-01 01:10:00,0.9242151,0.92585003,0.9180369,0.9181127,0.93099916,0.9301384,0.9170275
2025-01-01 01:11:00,0.92427015,0.92590314,0.91807306,0.9181444,0.9310445,0.9301772,0.9170619
2025-01-01 01:12:00,0.92431045,0.925942,0.91810066,0.91816866,0.9310772,0.9302049,0.9170861
2025-01-01 01:13:00,0.9243412,0.9259716,0.9181226,0.91818804,0.9311015,0.9302254,0.9171036
2025-01-01 01:14:00,0.9243657,0.92599523,0.9181409,0.9182042,0.9311203,0.9302411,0.9171167
2025-01-01 01:15:00,0.92438614,0.92601496,0.91815674,0.91821826,0.93113565,0.93025374,0.917127
2025-01-01 01:16:00,0.92440397,0.92603207,0.9181711,0.91823095,0.9311486,0.93026435,0.91713536
2025-01-01 01:17:00,0.92442006,0.9260475,0.9181844,0.91824275,0.93116003,0.93027365,0.9171425
2025-01-01 01:18:00,0.924435,0.92606187,0.91819704,0.91825396,0.93117046,0.93028206,0.91714877
2025-01-01 01:19:00,0.92444927,0.9260755,0.9182092,0.91826487,0.93118024,0.93028986,0.9171545
2025-01-01 01:20:00,0.92446303,0.92608863,0.9182211,0.91827536,0.9311896,0.93029726,0.91715986
2025-01-01 01:21:00,0.92447644,0.92610145,0.9182328,0.9182857,0.9311986,0.9303044,0.917165
2025-01-01 01:22:00,0.9244897,0.92611414,0.91824436,0.918296,0.93120736,0.9303114,0.91716987
2025-01-01 01:23:00,0.9245028,0.9261266,0.91825575,0.9183061,0.931216,0.9303182,0.91717464
2025-01-01 01:24:00,0.92451584,0.926139,0.91826713,0.9183161,0.9312245,0.93032485,0.9171793
2025-01-01 01:25:00,0.9245288,0.9261513,0.91827846,0.91832614,0.9312329,0.9303314,0.9171839
2025-01-01 01:26:00,0.9245417,0.92616355,0.91828966,0.9183361,0.9312413,0.9303379,0.91718835
2025-01-01 01:27:00,0.9245546,0.9261758,0.91830087,0.9183459,0.9312496,0.93034434,0.91719276
2025-01-01 01:28:00,0.92456734,0.92618793,0.918312,0.91835576,0.9312578,0.93035066,0.91719705
2025-01-01 01:29:00,0.92458016,0.9262001,0.9183231,0.91836554,0.93126595,0.930357,0.91720134
2025-01-01 01:30:00,0.9291559,0.9305999,0.92084277,0.92058784,0.93499523,0.9335245,0.92004704
2025-01-01 01:31:00,0.93213457,0.93346405,0.92248434,0.9220357,0.9374221,0.9355855,0.9218982
2025-01-01 01:32:00,0.9340752,0.93533,0.9235552,0.9229801,0.9390023,0.9369273,0.9231028
2025-01-01 01:33:00,0.935341,0.936547,0.92425513,0.9235974,0.9400322,0.93780154,0.9238872
2025-01-01 01:34:00,0.93616825,0.9373423,0.9247138,0.924002,0.9407044,0.9383719,0.9243984
2025-01-01 01:35:00,0.9367104,0.93786335,0.92501575,0.92426825,0.94114405,0.9387447,0.924732
2025-01-01 01:36:00,0.9370673,0.93820626,0.9252159,0.9244446,0.9414326,0.9389891,0.92495024
2025-01-01 01:37:00,0.93730366,0.9384333,0.9253497,0.9245626,0.94162273,0.93915,0.9250934
2025-01-01 01:38:00,0.9374617,0.93858504,0.92544043,0.9246425,0.94174904,0.93925655,0.9251877
2025-01-01 01:39:00,0.9375689,0.93868786,0.92550325,0.92469776,0.94183385,0.9393278,0.9252503
2025-01-01 01:40:00,0.93764293,0.9387588,0.9255478,0.92473686,0.9418916,0.9393761,0.92529225
2025-01-01 01:41:00,0.9376955,0.93880904,0.92558044,0.9247655,0.9419318,0.93940943,0.9253207
2025-01-01 01:42:00,0.937734,0.9388459,0.9256054,0.92478734,0.9419605,0.9394331,0.9253404
2025-01-01 01:43:00,0.9377635,0.9388739,0.9256254,0.92480475,0.9419818,0.9394504,0.9253544
2025-01-01 01:44:00,0.93778706,0.93889624,0.9256421,0.92481923,0.94199824,0.9394635,0.92536473
