TIME,P_001_v000,P_001_v001,P_002_v000,P_002_v001
2025-01-01 00:01:00,1.0064859,0.89497966,0.9974453,0.8998692
2025-01-01 00:02:00,1.0064988,0.89499205,0.9974567,0.89987946
2025-01-01 00:03:00,1.0065117,0.8950044,0.9974682,0.89988965
2025-01-01 00:04:00,1.0065247,0.8950168,0.9974796,0.8998998
2025-01-01 00:05:00,1.0065376,0.89502907,0.997491,0.8999099
2025-01-01 00:06:00,1.0065504,0.8950414,0.9975024,0.89992005
2025-01-01 00:07:00,1.0065633,0.8950537,0.9975137,0.89993006
2025-01-01 00:08:00,1.0065762,0.89506596,0.997525,0.8999401
2025-01-01 00:09:00,1.006589,0.8950782,0.9975363,0.8999501
2025-01-01 00:10:00,1.0066019,0.8950904,0.9975475,0.89996
2025-01-01 00:11:00,1.0066147,0.8951026,0.9975587,0.89996994
2025-01-01 00:12:00,1.0066276,0.8951148,0.9975699,0.89997977
2025-01-01 00:13:00,1.0066403,0.89512694,0.99758106,0.8999896
2025-01-01 00:14:00,1.0066532,0.8951391,0.9975922,0.8999994
2025-01-01 00:15:00,1.006666,0.8951512,0.9976033,0.90000916
2025-01-01 00:16:00,1.0066787,0.8951633,0.9976144,0.9000189
2025-01-01 00:17:00,1.0066915,0.89517534,0.99762535,0.9000285
2025-01-01 00:18:00,1.0067042,0.89518744,0.9976364,0.9000382
2025-01-01 00:19:00,1.006717,0.8951994,0.99764735,0.9000478
2025-01-01 00:20:00,1.0067297,0.89521146,0.9976583,0.9000573
2025-01-01 00:21:00,1.0067424,0.89522344,0.9976692,0.90006685
2025-01-01 00:22:00,1.0067551,0.89523536,0.99768007,0.9000763
2025-01-01 00:23:00,1.0067677,0.89524734,0.9976909,0.9000858
2025-01-01 00:24:00,1.0067804,0.8952592,0.9977017,0.90009516
2025-01-01 00:25:00,1.0067931,0.8952711,0.9977125,0.9001046
2025-01-01 00:26:00,1.0068058,0.895283,0.9977233,0.9001139
2025-01-01 00:27:00,1.0068183,0.8952948,0.99773395,0.9001232
2025-01-01 00:28:00,1.0068309,0.8953066,0.9977447,0.9001324
2025-01-01 00:29:00,1.0068436,0.8953184,0.9977553,0.9001416
2025-01-01 00:30:00,1.0120438,0.89941245,1.0114671,0.90477395
2025-01-01 00:31:00,1.0162066,0.9020777,1.0224385,0.9077881
2025-01-01 00:32:00,1.0195392,0.9038142,1.0312179,0.9097504
2025-01-01 00:33:00,1.0222079,0.904947,1.0382434,0.9110291
2025-01-01 00:34:00,1.0243453,0.90568733,1.0438659,0.9118633
2025-01-01 00:35:00,1.0260576,0.9061727,1.048366,0.91240877
2025-01-01 00:36:00,1.02743,0.9064922,1.0519681,0.91276634
2025-01-01 00:37:00,1.0285304,0.9067039,1.0548518,0.91300184
2025-01-01 00:38:00,1.0294132,0.9068455,1.0571609,0.91315794
2025-01-01 00:39:00,1.0301219,0.9069416,1.05901,0.9132624
2025-01-01 00:40:00,1.0306914,0.90700805,1.0604914,0.9133334
2025-01-01 00:41:00,1.0311494,0.9070552,1.0616786,0.9133826
2025-01-01 00:42:00,1.0315181,0.9070899,1.0626303,0.9134175
2025-01-01 00:43:00,1.0318156,0.9071164,1.0633938,0.91344327
2025-01-01 00:44:00,1.0320561,0.9071376,1.0640066,0.91346294
2025-01-01 00:45:00,1.032251,0.9071553,1.0644987,0.9134787
2025-01-01 00:46:00,1.0324093,0.9071708,1.0648944,0.9134919
2025-01-01 00:47:00,1.0325383,0.9071848,1.0652128,0.91350335
2025-01-01 00:48:00,1.032644,0.9071978,1.0654696,0.9135137
2025-01-01 00:49:00,1.032731,0.9072102,1.065677,0.9135234
2025-01-01 00:50:00,1.032803,0.90722215,1.0658449,0.91353256
2025-01-01 00:51:00,1.032863,0.9072338,1.065981,0.9135413
2025-01-01 00:52:00,1.0329134,0.9072452,1.066092,0.9135499
2025-01-01 00:53:00,1.0329562,0.9072566,1.0661827,0.9135583
2025-01-01 00:54:00,1.0329928,0.9072678,1.0662572,0.9135665
2025-01-01 00:55:00,1.0330245,0.90727895,1.0663186,0.91357476
2025-01-01 00:56:00,1.0330523,0.90729004,1.0663697,0.91358286
2025-01-01 00:57:00,1.0330769,0.90730107,1.0664124,0.9135909
2025-01-01 00:58:00,1.0330989,0.90731204,1.0664486,0.91359884
2025-01-01 00:59:00,1.033119,0.907323,1.0664793,0.91360676
2025-01-01 01:00:00,1.0319041,0.9119473,1.065194,0.918812
2025-01-01 01:01:00,1.0309346,0.91495687,1.0641676,0.922198
2025-01-01 01:02:00,1.0301614,0.91691685,1.0633484,0.9244017
2025-01-01 01:03:00,1.0295452,0.9181946,1.0626949,0.92583674
2025-01-01 01:04:00,1.0290545,0.9190289,1.062174,0.9267722
2025-01-01 01:05:00,1.0286645,0.9195749,1.061759,0.9273828
2025-01-01 01:06:00,1.0283546,0.91993356,1.0614289,0.92778236
2025-01-01 01:07:00,1.0281092,0.92017037,1.0611665,0.9280447
2025-01-01 01:08:00,1.0279151,0.920328,1.0609585,0.9282178
2025-01-01 01:09:00,1.0277622,0.9204342,1.0607939,0.9283329
2025-01-01 01:10:00,1.0276423,0.92050683,1.060664,0.9284103
2025-01-01 01:11:00,1.0275486,0.9205578,1.0605619,0.9284631
2025-01-01 01:12:00,1.027476,0.9205945,1.0604818,0.92849994
2025-01-01 01:13:00,1.0274202,0.92062205,1.0604197,0.9285264
2025-01-01 01:14:00,1.0273777,0.92064357,1.0603716,0.9285461
2025-01-01 01:15:00,1.0273463,0.9206612,1.060335,0.92856133
2025-01-01 01:16:00,1.0273232,0.9206763,1.0603074,0.9285738
2025-01-01 01:17:00,1.0273072,0.92068964,1.060287,0.9285842
2025-01-01 01:18:00,1.0272965,0.9207019,1.0602725,0.9285934
2025-01-01 01:19:00,1.0272905,0.9207135,1.0602626,0.9286018
2025-01-01 01:20:00,1.0272877,0.9207246,1.0602564,0.92860967
2025-01-01 01:21:00,1.0272878,0.9207353,1.060253,0.9286171
2025-01-01 01:22:00,1.0272902,0.9207458,1.0602522,0.92862433
2025-01-01 01:23:00,1.0272943,0.92075616,1.060253,0.9286314
2025-01-01 01:24:00,1.0272999,0.92076635,1.0602555,0.92863834
