TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.0538485,1.0563576
2025-01-01 00:02:00,1.0538616,1.0563706
2025-01-01 00:03:00,1.0538747,1.0563836
2025-01-01 00:04:00,1.0538878,1.0563966
2025-01-01 00:05:00,1.053901,1.0564096
2025-01-01 00:06:00,1.0539141,1.0564226
2025-01-01 00:07:00,1.0539271,1.0564356
2025-01-01 00:08:00,1.0539402,1.0564485
2025-01-01 00:09:00,1.0539533,1.0564615
2025-01-01 00:10:00,1.0539664,1.0564744
2025-01-01 00:11:00,1.0539795,1.0564873
2025-01-01 00:12:00,1.0539926,1.0565003
2025-01-01 00:13:00,1.0540057,1.0565132
2025-01-01 00:14:00,1.0540189,1.0565261
2025-01-01 00:15:00,1.054032,1.056539
2025-01-01 00:16:00,1.0540451,1.0565519
2025-01-01 00:17:00,1.0540582,1.0565648
2025-01-01 00:18:00,1.0540713,1.0565777
2025-01-01 00:19:00,1.0540844,1.0565906
2025-01-01 00:20:00,1.0540975,1.0566033
2025-01-01 00:21:00,1.0541106,1.0566162
2025-01-01 00:22:00,1.0541238,1.0566291
2025-01-01 00:23:00,1.0541368,1.0566418
2025-01-01 00:24:00,1.0541499,1.0566546
2025-01-01 00:25:00,1.054163,1.0566674
2025-01-01 00:26:00,1.0541761,1.0566802
2025-01-01 00:27:00,1.0541891,1.056693
2025-01-01 00:28:00,1.0542022,1.0567057
2025-01-01 00:29:00,1.0542153,1.0567185
2025-01-01 00:30:00,1.0534568,1.056302
2025-01-01 00:31:00,1.052729,1.0559027
2025-01-01 00:32:00,1.052031,1.0555198
2025-01-01 00:33:00,1.0513613,1.0551529
2025-01-01 00:34:00,1.050719,1.054801
2025-01-01 00:35:00,1.0501028,1.0544637
2025-01-01 00:36:00,1.0495119,1.0541404
2025-01-01 00:37:00,1.0489451,1.0538306
2025-01-01 00:38:00,1.0484015,1.0535336
2025-01-01 00:39:00,1.0478802,1.053249
2025-01-01 00:40:00,1.0473802,1.0529763
2025-01-01 00:41:00,1.0469007,1.052715
2025-01-01 00:42:00,1.046441,1.0524645
2025-01-01 00:43:00,1.0460001,1.0522246
2025-01-01 00:44:00,1.0455774,1.0519948
2025-01-01 00:45:00,1.0451721,1.0517747
2025-01-01 00:46:00,1.0447836,1.0515639
2025-01-01 00:47:00,1.044411,1.0513619
2025-01-01 00:48:00,1.0440539,1.0511684
2025-01-01 00:49:00,1.0437117,1.0509833
2025-01-01 00:50:00,1.0433835,1.050806
2025-01-01 00:51:00,1.043069,1.0506363
2025-01-01 00:52:00,1.0427675,1.0504738
2025-01-01 00:53:00,1.0424787,1.0503184
2025-01-01 00:54:00,1.042202,1.0501696
2025-01-01 00:55:00,1.0419368,1.0500273
2025-01-01 00:56:00,1.0416827,1.0498911
2025-01-01 00:57:00,1.0414393,1.0497607
2025-01-01 00:58:00,1.0412061,1.0496361
2025-01-01 00:59:00,1.0409827,1.0495169
2025-01-01 01:00:00,1.0405822,1.0492266
2025-01-01 01:01:00,1.040198,1.0489484
2025-01-01 01:02:00,1.0398299,1.0486817
2025-01-01 01:03:00,1.0394768,1.0484263
2025-01-01 01:04:00,1.0391384,1.0481814
2025-01-01 01:05:00,1.0388141,1.0479469
2025-01-01 01:06:00,1.0385032,1.0477222
2025-01-01 01:07:00,1.0382053,1.0475069
2025-01-01 01:08:00,1.0379196,1.0473007
2025-01-01 01:09:00,1.037646,1.0471032
2025-01-01 01:10:00,1.0373839,1.0469141
2025-01-01 01:11:00,1.0371326,1.0467329
2025-01-01 01:12:00,1.036892,1.0465595
2025-01-01 01:13:00,1.0366615,1.0463934
2025-01-01 01:14:00,1.0364406,1.0462345
2025-01-01 01:15:00,1.0362291,1.0460823
2025-01-01 01:16:00,1.0360266,1.0459366
2025-01-01 01:17:00,1.0358325,1.0457973
2025-01-01 01:18:00,1.0356469,1.045664
2025-01-01 01:19:00,1.035469,1.0455365
2025-01-01 01:20:00,1.035299,1.0454144
2025-01-01 01:21:00,1.035136,1.0452977
2025-01-01 01:22:00,1.03498,1.0451862
