TIME,P_001_v000,P_001_v001,P_002_v000,P_002_v001
2025-01-01 00:01:00,1.0049883,0.90698993,1.0089054,0.896737
2025-01-01 00:02:00,1.0049895,0.90698886,1.0089021,0.89673156
2025-01-01 00:03:00,1.0049906,0.90698767,1.0088987,0.89672613
2025-01-01 00:04:00,1.0049915,0.9069865,1.0088954,0.89672065
2025-01-01 00:05:00,1.0049925,0.90698516,1.0088918,0.8967151
2025-01-01 00:06:00,1.0049934,0.90698385,1.0088884,0.8967095
2025-01-01 00:07:00,1.0049943,0.9069825,1.0088848,0.89670384
2025-01-01 00:08:00,1.004995,0.90698105,1.0088812,0.8966981
2025-01-01 00:09:00,1.0049957,0.90697956,1.0088775,0.8966924
2025-01-01 00:10:00,1.0049964,0.90697795,1.0088737,0.89668655
2025-01-01 00:11:00,1.004997,0.90697634,1.00887,0.8966807
2025-01-01 00:12:00,1.0049976,0.9069747,1.0088661,0.8966748
2025-01-01 00:13:00,1.0049981,0.90697294,1.0088623,0.89666885
2025-01-01 00:14:00,1.0049984,0.9069712,1.0088582,0.89666283
2025-01-01 00:15:00,1.0049989,0.90696937,1.0088543,0.89665675
2025-01-01 00:16:00,1.0049992,0.90696746,1.0088502,0.8966507
2025-01-01 00:17:00,1.0049995,0.9069655,1.008846,0.8966445
2025-01-01 00:18:00,1.0049996,0.90696347,1.0088419,0.8966383
2025-01-01 00:19:00,1.0049999,0.90696144,1.0088377,0.896632
2025-01-01 00:20:00,1.0049999,0.9069593,1.0088334,0.8966257
2025-01-01 00:21:00,1.005,0.9069571,1.008829,0.8966193
2025-01-01 00:22:00,1.005,0.9069549,1.0088247,0.8966129
2025-01-01 00:23:00,1.0049999,0.90695256,1.0088202,0.89660645
2025-01-01 00:24:00,1.0049998,0.90695024,1.0088158,0.89659995
2025-01-01 00:25:00,1.0049995,0.90694785,1.0088111,0.89659333
2025-01-01 00:26:00,1.0049993,0.90694535,1.0088066,0.8965867
2025-01-01 00:27:00,1.004999,0.90694284,1.0088019,0.8965801
2025-01-01 00:28:00,1.0049987,0.9069403,1.0087972,0.89657336
2025-01-01 00:29:00,1.0049982,0.90693766,1.0087924,0.8965666
2025-01-01 00:30:00,1.0026567,0.908886,1.0157384,0.89858866
2025-01-01 00:31:00,1.0007834,0.9101514,1.0212941,0.8999006
2025-01-01 00:32:00,0.99928457,0.91097295,1.0257378,0.90075094
2025-01-01 00:33:00,0.9980853,0.9115059,1.0292915,0.9013012
2025-01-01 00:34:00,0.9971258,0.9118512,1.0321336,0.9016563
2025-01-01 00:35:00,0.9963579,0.9120746,1.0344061,0.9018847
2025-01-01 00:36:00,0.9957434,0.9122188,1.036223,0.9020306
2025-01-01 00:37:00,0.99525154,0.9123113,1.0376756,0.9021229
2025-01-01 00:38:00,0.9948579,0.9123703,1.0388365,0.9021804
2025-01-01 00:39:00,0.99454266,0.9124076,1.039764,0.9022151
2025-01-01 00:40:00,0.99429023,0.91243064,1.040505,0.90223515
2025-01-01 00:41:00,0.99408805,0.91244435,1.0410967,0.9022456
2025-01-01 00:42:00,0.993926,0.9124521,1.0415689,0.90224975
2025-01-01 00:43:00,0.9937961,0.9124559,1.0419455,0.9022498
2025-01-01 00:44:00,0.99369186,0.91245717,1.0422456,0.90224725
2025-01-01 00:45:00,0.9936082,0.91245663,1.0424845,0.90224284
2025-01-01 00:46:00,0.9935409,0.912455,1.0426745,0.9022373
2025-01-01 00:47:00,0.9934867,0.91245276,1.0428253,0.902231
2025-01-01 00:48:00,0.993443,0.9124499,1.0429448,0.9022242
2025-01-01 00:49:00,0.9934077,0.9124467,1.0430391,0.90221703
2025-01-01 00:50:00,0.9933791,0.9124432,1.0431134,0.90220964
2025-01-01 00:51:00,0.9933559,0.91243964,1.0431715,0.90220207
2025-01-01 00:52:00,0.99333686,0.9124358,1.0432168,0.9021944
2025-01-01 00:53:00,0.99332124,0.912432,1.0432519,0.9021866
2025-01-01 00:54:00,0.99330837,0.912428,1.0432787,0.9021787
2025-01-01 00:55:00,0.99329764,0.912424,1.0432987,0.9021708
2025-01-01 00:56:00,0.9932886,0.9124199,1.0433136,0.90216273
2025-01-01 00:57:00,0.9932809,0.91241574,1.0433242,0.9021547
2025-01-01 00:58:00,0.9932743,0.9124115,1.0433314,0.9021465
2025-01-01 00:59:00,0.99326855,0.9124072,1.0433358,0.90213835
2025-01-01 01:00:00,0.9870577,0.9135946,1.0375637,0.90331274
2025-01-01 01:01:00,0.9820885,0.9143648,1.0329448,0.9040732
2025-01-01 01:02:00,0.9781127,0.9148639,1.0292481,0.9045645
2025-01-01 01:03:00,0.9749315,0.91518664,1.0262896,0.90488094
2025-01-01 01:04:00,0.972386,0.91539484,1.0239214,0.9050837
2025-01-01 01:05:00,0.9703491,0.9155285,1.0220253,0.90521246
2025-01-01 01:06:00,0.968719,0.9156137,1.0205072,0.90529317
2025-01-01 01:07:00,0.9674144,0.9156674,1.0192914,0.9053426
2025-01-01 01:08:00,0.9663701,0.9157006,1.0183173,0.9053717
2025-01-01 01:09:00,0.96553403,0.91572046,1.0175366,0.9053876
2025-01-01 01:10:00,0.9648647,0.9157316,1.0169107,0.90539485
2025-01-01 01:11:00,0.9643285,0.91573715,1.0164084,0.9053965
2025-01-01 01:12:00,0.963899,0.91573894,1.0160053,0.90539455
2025-01-01 01:13:00,0.9635548,0.9157383,1.0156813,0.9053901
2025-01-01 01:14:00,0.96327883,0.9157361,1.0154207,0.9053841
2025-01-01 01:15:00,0.96305734,0.9157328,1.0152106,0.9053771
2025-01-01 01:16:00,0.9628795,0.9157288,1.0150412,0.9053694
2025-01-01 01:17:00,0.9627365,0.91572434,1.0149043,0.90536124
2025-01-01 01:18:00,0.9626215,0.91571957,1.0147932,0.9053527
2025-01-01 01:19:00,0.96252877,0.91571456,1.0147028,0.905344
2025-01-01 01:20:00,0.9624539,0.9157093,1.0146289,0.9053351
2025-01-01 01:21:00,0.9623933,0.915704,1.0145683,0.9053261
2025-01-01 01:22:00,0.962344,0.91569865,1.0145184,0.90531707
2025-01-01 01:23:00,0.9623039,0.9156931,1.0144769,0.90530795
2025-01-01 01:24:00,0.96227103,0.91568756,1.0144422,0.90529877
2025-01-01 01:25:00,0.96224403,0.9156819,1.0144128,0.9052895
2025-01-01 01:26:00,0.9622216,0.9156762,1.0143877,0.9052802
2025-01-01 01:27:00,0.9622029,0.9156704,1.0143661,0.9052708
2025-01-01 01:28:00,0.9621872,0.9156646,1.0143472,0.9052614
2025-01-01 01:29:00,0.96217376,0.9156587,1.0143305,0.905252
2025-01-01 01:30:00,0.95656914,0.916064,1.0090449,0.9055582
2025-01-01 01:31:00,0.9520846,0.91632533,1.0048149,0.9057539
2025-01-01 01:32:00,0.9484961,0.91649306,1.0014293,0.90587777
2025-01-01 01:33:00,0.94562453,0.9165999,0.99871916,0.90595484
2025-01-01 01:34:00,0.9433264,0.91666716,0.99654937,0.90600157
2025-01-01 01:35:00,0.94148695,0.9167087,0.99481195,0.9060285
2025-01-01 01:36:00,0.94001454,0.91673344,0.9934203,0.9060426
2025-01-01 01:37:00,0.93883574,0.91674733,0.99230534,0.90604836
2025-01-01 01:38:00,0.9378918,0.9167541,0.9914117,0.90604866
2025-01-01 01:39:00,0.9371357,0.9167563,0.9906951,0.9060454
2025-01-01 01:40:00,0.93652993,0.9167554,0.9901202,0.9060397
2025-01-01 01:41:00,0.9360444,0.9167526,0.9896585,0.90603256
2025-01-01 01:42:00,0.935655,0.91674834,0.98928744,0.9060244
2025-01-01 01:43:00,0.93534255,0.91674334,0.9889889,0.90601563
2025-01-01 01:44:00,0.93509156,0.9167377,0.9887484,0.90600634
2025-01-01 01:45:00,0.93488985,0.91673166,0.9885542,0.9059968
2025-01-01 01:46:00,0.9347275,0.91672534,0.9883971,0.905987
2025-01-01 01:47:00,0.93459654,0.91671884,0.9882697,0.90597713
2025-01-01 01:48:00,0.93449086,0.9167122,0.98816603,0.90596706
2025-01-01 01:49:00,0.93440527,0.9167055,0.98808134,0.9059569
2025-01-01 01:50:00,0.93433577,0.91669863,0.9880118,0.90594673
2025-01-01 01:51:00,0.9342791,0.9166917,0.9879543,0.90593654
2025-01-01 01:52:00,0.9342328,0.9166847,0.9879066,0.9059262
2025-01-01 01:53:00,0.93419456,0.91667765,0.9878666,0.9059159
2025-01-01 01:54:00,0.934163,0.9166705,0.9878328,0.9059055
2025-01-01 01:55:00,0.9341366,0.91666335,0.98780394,0.9058951
2025-01-01 01:56:00,0.93411446,0.91665614,0.987779,0.9058847
2025-01-01 01:57:00,0.93409556,0.91664886,0.98775727,0.9058742
2025-01-01 01:58:00,0.9340794,0.9166416,0.987738,0.9058637
2025-01-01 01:59:00,0.93406534,0.91663426,0.9877208,0.90585315
