TIME,C_001_v000,C_001_v001,C_001_v002,C_002_v000,C_002_v001,C_002_v002,C_005_v000,C_005_v001,C_005_v002,C_008_v000,C_008_v001,C_008_v002,C_014_v000,C_014_v001,C_014_v002,C_016_v000,C_016_v001,C_016_v002,C_017_v000,C_017_v001,C_017_v002,C_019_v000,C_019_v001,C_019_v002,C_021_v000,C_021_v001,C_021_v002,C_022_v000,C_022_v001,C_022_v002,C_023_v000,C_023_v001,C_023_v002
2025-01-01 00:01:00,0.85187846,0.95438737,1.006885,0.84779036,0.9501718,1.0024906,0.8569057,0.95899004,0.99698824,0.8507285,0.95247823,1.0041565,0.85733753,0.944864,0.9963654,0.8493515,0.9508653,1.0024117,0.84165394,0.9433714,0.99516475,0.8490001,0.9510469,1.003179,0.84368074,0.9460361,0.9984481,0.8533931,0.9558989,0.99440765,0.8493754,0.95180666,1.0041858
2025-01-01 00:02:00,0.8518916,0.95440036,1.0068977,0.84780085,0.9501808,1.0024979,0.856909,0.9589911,0.99698704,0.850723,0.9524708,1.0041473,0.8573258,0.94485134,0.9963524,0.8493387,0.9508532,1.0024006,0.8416458,0.9433651,0.99516046,0.8490002,0.95104927,1.0031835,0.8436891,0.946046,0.99845934,0.8534059,0.955912,0.9944206,0.8493871,0.95181715,1.0041947
2025-01-01 00:03:00,0.85190463,0.95441335,1.0069101,0.8478113,0.9501898,1.0025052,0.85691214,0.95899206,0.9969858,0.85071754,0.9524633,1.0041381,0.85731405,0.9448388,0.9963394,0.84932595,0.9508411,1.0023896,0.84163773,0.9433589,0.9951563,0.8490004,0.95105165,1.003188,0.8436974,0.94605595,0.99847054,0.85341877,0.95592505,0.9944336,0.8493987,0.9518275,1.0042037
2025-01-01 00:04:00,0.85191774,0.9544263,1.0069226,0.8478217,0.95019877,1.0025123,0.85691524,0.958993,0.9969845,0.85071194,0.9524558,1.0041289,0.85730225,0.94482625,0.9963264,0.8493132,0.950829,1.0023786,0.8416296,0.9433527,0.9951521,0.84900063,0.9510541,1.0031925,0.8437059,0.94606596,0.99848187,0.85343164,0.95593816,0.9944466,0.8494103,0.9518379,1.0042125
2025-01-01 00:05:00,0.85193086,0.9544393,1.0069351,0.84783214,0.95020765,1.0025195,0.85691833,0.95899385,0.9969831,0.85070634,0.9524483,1.0041196,0.8572904,0.9448136,0.99631333,0.84930044,0.950817,1.0023675,0.84162164,0.94334656,0.99514806,0.84900093,0.9510566,1.0031972,0.84371436,0.94607604,0.9984932,0.8534445,0.9559513,0.9944595,0.84942186,0.95184827,1.0042214
2025-01-01 00:06:00,0.85194397,0.9544523,1.0069475,0.8478425,0.95021653,1.0025265,0.8569213,0.9589947,0.9969817,0.8507006,0.9524407,1.0041103,0.8572785,0.944801,0.9963003,0.8492877,0.9508049,1.0023565,0.84161365,0.9433405,0.995144,0.8490012,0.95105916,1.003202,0.8437229,0.9460861,0.9985045,0.8534574,0.9559644,0.9944725,0.84943336,0.9518586,1.0042301
2025-01-01 00:07:00,0.8519571,0.9544652,1.0069599,0.8478528,0.9502253,1.0025336,0.8569243,0.9589954,0.99698025,0.8506949,0.95243305,1.004101,0.85726666,0.94478834,0.9962872,0.849275,0.9507929,1.0023456,0.8416057,0.94333446,0.99514,0.84900165,0.9510618,1.0032066,0.8437314,0.9460962,0.9985159,0.85347027,0.9559775,0.99448544,0.84944487,0.95186883,1.004239
2025-01-01 00:08:00,0.8519702,0.95447814,1.0069723,0.84786314,0.95023406,1.0025406,0.85692716,0.9589961,0.9969787,0.8506891,0.95242536,1.0040916,0.8572548,0.94477564,0.9962742,0.84926224,0.9507809,1.0023347,0.84159786,0.94332844,0.9951361,0.8490021,0.95106447,1.0032115,0.84374,0.9461064,0.9985273,0.8534832,0.9559906,0.9944983,0.84945637,0.9518791,1.0042477
2025-01-01 00:09:00,0.8519833,0.9544911,1.0069847,0.8478734,0.9502428,1.0025475,0.85693,0.9589968,0.9969771,0.8506833,0.9524176,1.0040822,0.8572429,0.944763,0.9962611,0.84924954,0.95076895,1.0023237,0.84159005,0.9433225,0.9951322,0.84900266,0.9510672,1.0032164,0.8437486,0.94611657,0.99853873,0.85349613,0.9560037,0.99451125,0.8494678,0.9518893,1.0042562
2025-01-01 00:10:00,0.85199636,0.954504,1.0069971,0.8478836,0.95025146,1.0025544,0.8569328,0.9589973,0.9969755,0.85067743,0.95240986,1.0040728,0.85723096,0.94475037,0.99624807,0.8492369,0.950757,1.0023129,0.84158224,0.94331664,0.9951284,0.84900326,0.95106995,1.0032213,0.84375733,0.94612676,0.9985502,0.853509,0.95601684,0.9945242,0.8494792,0.9518994,1.0042648
2025-01-01 00:11:00,0.85200953,0.95451695,1.0070095,0.8478938,0.9502601,1.0025613,0.85693556,0.95899785,0.99697375,0.85067147,0.952402,1.0040632,0.857219,0.9447376,0.996235,0.8492242,0.9507451,1.002302,0.8415745,0.9433108,0.99512464,0.84900385,0.9510728,1.0032262,0.84376603,0.946137,0.9985617,0.853522,0.95602995,0.99453706,0.8494906,0.95190954,1.0042735
2025-01-01 00:12:00,0.85202265,0.9545298,1.0070218,0.8479039,0.95026875,1.0025681,0.85693824,0.9589983,0.996972,0.85066545,0.9523941,1.0040537,0.85720694,0.9447249,0.9962219,0.8492116,0.9507332,1.0022913,0.8415668,0.943305,0.9951209,0.84900457,0.95107573,1.0032313,0.84377486,0.9461473,0.99857324,0.85353494,0.95604306,0.99455,0.84950197,0.9519197,1.004282
2025-01-01 00:13:00,0.8520357,0.9545427,1.0070341,0.84791404,0.95027727,1.0025748,0.8569408,0.95899874,0.9969702,0.85065943,0.9523862,1.0040442,0.85719496,0.9447122,0.99620885,0.84919894,0.9507213,1.0022806,0.8415592,0.9432993,0.99511725,0.8490053,0.95107865,1.0032363,0.8437836,0.94615763,0.99858475,0.8535479,0.9560561,0.99456286,0.8495133,0.9519297,1.0042905
2025-01-01 00:14:00,0.8520488,0.95455563,1.0070465,0.8479241,0.9502858,1.0025816,0.85694337,0.9589991,0.9969683,0.85065335,0.9523782,1.0040345,0.8571829,0.94469947,0.9961958,0.8491863,0.9507095,1.0022699,0.8415516,0.9432936,0.9951137,0.8490061,0.9510817,1.0032414,0.8437925,0.946168,0.9985963,0.85356086,0.95606923,0.9945757,0.8495246,0.9519397,1.0042989
