TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,0.9966754,0.9991498,1.0016488
2025-01-01 00:02:00,0.9966871,0.9991624,1.0016618
2025-01-01 00:03:00,0.9966989,0.99917495,1.0016748
2025-01-01 00:04:00,0.9967107,0.9991876,1.0016879
2025-01-01 00:05:00,0.9967226,0.9992002,1.0017009
2025-01-01 00:06:00,0.9967345,0.99921286,1.001714
2025-01-01 00:07:00,0.99674636,0.9992255,1.001727
2025-01-01 00:08:00,0.9967583,0.9992382,1.0017401
2025-01-01 00:09:00,0.99677026,0.9992509,1.0017531
2025-01-01 00:10:00,0.9967822,0.9992636,1.0017662
2025-01-01 00:11:00,0.99679416,0.9992763,1.0017792
2025-01-01 00:12:00,0.9968062,0.99928904,1.0017923
2025-01-01 00:13:00,0.99681824,0.99930173,1.0018054
2025-01-01 00:14:00,0.9968303,0.9993145,1.0018184
2025-01-01 00:15:00,0.9968424,0.9993273,1.0018315
2025-01-01 00:16:00,0.9968545,0.99934006,1.0018446
2025-01-01 00:17:00,0.9968666,0.9993528,1.0018578
2025-01-01 00:18:00,0.99687874,0.9993656,1.0018709
2025-01-01 00:19:00,0.9968909,0.9993785,1.001884
2025-01-01 00:20:00,0.9969031,0.9993913,1.001897
2025-01-01 00:21:00,0.99691534,0.99940413,1.0019101
2025-01-01 00:22:00,0.99692756,0.999417,1.0019232
2025-01-01 00:23:00,0.99693984,0.9994299,1.0019363
2025-01-01 00:24:00,0.99695206,0.9994427,1.0019494
2025-01-01 00:25:00,0.9969644,0.99945563,1.0019625
2025-01-01 00:26:00,0.9969767,0.9994685,1.0019757
2025-01-01 00:27:00,0.996989,0.9994814,1.0019888
2025-01-01 00:28:00,0.99700135,0.9994943,1.0020019
2025-01-01 00:29:00,0.99701375,0.99950725,1.002015
2025-01-01 00:30:00,0.991379,0.9940167,0.99944806
2025-01-01 00:31:00,0.9868737,0.9896268,0.9973971
2025-01-01 00:32:00,0.9832719,0.9861176,0.995759
2025-01-01 00:33:00,0.98039305,0.9833127,0.9944511
2025-01-01 00:34:00,0.97809243,0.9810715,0.99340737
2025-01-01 00:35:00,0.9762545,0.979281,0.99257505
2025-01-01 00:36:00,0.97478664,0.97785133,0.9919118
2025-01-01 00:37:00,0.9736149,0.97671014,0.9913838
2025-01-01 00:38:00,0.97268,0.9757998,0.99096406
2025-01-01 00:39:00,0.9719346,0.9750742,0.99063087
2025-01-01 00:40:00,0.97134084,0.97449625,0.9903669
2025-01-01 00:41:00,0.9708683,0.9740365,0.9901584
2025-01-01 00:42:00,0.9704928,0.9736714,0.98999417
2025-01-01 00:43:00,0.97019494,0.9733819,0.98986536
2025-01-01 00:44:00,0.96995914,0.9731528,0.989765
2025-01-01 00:45:00,0.9697732,0.9729722,0.98968726
2025-01-01 00:46:00,0.96962684,0.9728304,0.9896277
2025-01-01 00:47:00,0.96951234,0.9727195,0.98958266
2025-01-01 00:48:00,0.9694233,0.9726335,0.9895493
2025-01-01 00:49:00,0.9693547,0.9725672,0.98952514
2025-01-01 00:50:00,0.9693023,0.97251683,0.98950845
2025-01-01 00:51:00,0.9692629,0.9724791,0.98949766
2025-01-01 00:52:00,0.969234,0.9724516,0.9894917
2025-01-01 00:53:00,0.9692134,0.97243226,0.9894895
2025-01-01 00:54:00,0.9691995,0.9724193,0.98949033
2025-01-01 00:55:00,0.96919096,0.97241163,0.9894936
2025-01-01 00:56:00,0.9691867,0.97240806,0.9894988
2025-01-01 00:57:00,0.9691858,0.9724079,0.9895055
2025-01-01 00:58:00,0.96918774,0.9724103,0.9895135
2025-01-01 00:59:00,0.96919185,0.97241485,0.9895225
2025-01-01 01:00:00,0.9691842,0.9723123,0.98950905
2025-01-01 01:01:00,0.96918076,0.9722329,0.9895009
2025-01-01 01:02:00,0.9691805,0.97217196,0.9894969
2025-01-01 01:03:00,0.9691829,0.9721258,0.98949635
2025-01-01 01:04:00,0.96918744,0.97209156,0.98949844
2025-01-01 01:05:00,0.96919364,0.97206676,0.9895027
2025-01-01 01:06:00,0.9692012,0.97204953,0.98950875
