TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,0.99928606,1.0015415,1.0038679
2025-01-01 00:02:00,0.99929166,1.001549,1.0038772
2025-01-01 00:03:00,0.9992973,1.0015566,1.0038863
2025-01-01 00:04:00,0.99930304,1.0015643,1.0038958
2025-01-01 00:05:00,0.9993088,1.0015719,1.003905
2025-01-01 00:06:00,0.99931467,1.0015796,1.0039145
2025-01-01 00:07:00,0.9993205,1.0015874,1.0039239
2025-01-01 00:08:00,0.99932647,1.0015953,1.0039334
2025-01-01 00:09:00,0.9993324,1.001603,1.003943
2025-01-01 00:10:00,0.99933845,1.001611,1.0039525
2025-01-01 00:11:00,0.9993445,1.0016189,1.003962
2025-01-01 00:12:00,0.9993506,1.001627,1.0039717
2025-01-01 00:13:00,0.9993568,1.001635,1.0039814
2025-01-01 00:14:00,0.999363,1.0016431,1.0039911
2025-01-01 00:15:00,0.9993693,1.0016512,1.0040009
2025-01-01 00:16:00,0.99937564,1.0016594,1.0040107
2025-01-01 00:17:00,0.999382,1.0016676,1.0040205
2025-01-01 00:18:00,0.99938846,1.0016758,1.0040303
2025-01-01 00:19:00,0.9993949,1.0016842,1.0040402
2025-01-01 00:20:00,0.99940145,1.0016925,1.0040503
2025-01-01 00:21:00,0.999408,1.0017009,1.0040601
2025-01-01 00:22:00,0.9994146,1.0017093,1.0040703
2025-01-01 00:23:00,0.9994213,1.0017178,1.0040803
2025-01-01 00:24:00,0.99942803,1.0017264,1.0040903
2025-01-01 00:25:00,0.9994348,1.001735,1.0041004
2025-01-01 00:26:00,0.9994416,1.0017436,1.0041107
2025-01-01 00:27:00,0.9994485,1.0017523,1.0041208
2025-01-01 00:28:00,0.99945545,1.001761,1.0041311
2025-01-01 00:29:00,0.99946237,1.0017697,1.0041413
2025-01-01 00:30:00,1.0026635,1.0041097,1.0046216
2025-01-01 00:31:00,1.0052259,1.0059836,1.0050079
2025-01-01 00:32:00,1.0072773,1.0074844,1.0053191
2025-01-01 00:33:00,1.0089198,1.008687,1.00557
2025-01-01 00:34:00,1.0102353,1.0096508,1.005773
2025-01-01 00:35:00,1.0112892,1.0104238,1.0059375
2025-01-01 00:36:00,1.012134,1.011044,1.0060712
2025-01-01 00:37:00,1.0128111,1.011542,1.0061803
2025-01-01 00:38:00,1.0133543,1.0119421,1.0062697
2025-01-01 00:39:00,1.0137905,1.0122643,1.0063434
2025-01-01 00:40:00,1.014141,1.0125238,1.0064044
2025-01-01 00:41:00,1.0144229,1.0127333,1.0064555
2025-01-01 00:42:00,1.01465,1.0129029,1.0064986
2025-01-01 00:43:00,1.0148332,1.0130403,1.0065352
2025-01-01 00:44:00,1.0149814,1.0131522,1.0065665
2025-01-01 00:45:00,1.0151016,1.0132436,1.006594
2025-01-01 00:46:00,1.0151992,1.0133188,1.006618
2025-01-01 00:47:00,1.0152789,1.0133806,1.0066395
2025-01-01 00:48:00,1.0153444,1.0134321,1.0066589
2025-01-01 00:49:00,1.0153983,1.0134753,1.0066767
2025-01-01 00:50:00,1.0154431,1.0135119,1.006693
2025-01-01 00:51:00,1.0154805,1.013543,1.0067083
2025-01-01 00:52:00,1.0155121,1.0135698,1.0067228
2025-01-01 00:53:00,1.015539,1.0135934,1.0067366
2025-01-01 00:54:00,1.0155623,1.013614,1.00675
2025-01-01 00:55:00,1.0155826,1.0136328,1.0067629
2025-01-01 00:56:00,1.0156004,1.0136496,1.0067755
2025-01-01 00:57:00,1.0156164,1.0136651,1.0067878
2025-01-01 00:58:00,1.015631,1.0136795,1.0068
2025-01-01 00:59:00,1.0156442,1.0136931,1.006812
2025-01-01 01:00:00,1.0123734,1.0097059,1.0036377
2025-01-01 01:01:00,1.0097586,1.0065182,1.0011003
2025-01-01 01:02:00,1.0076684,1.0039703,0.99907285
2025-01-01 01:03:00,1.005998,1.0019337,0.99745315
2025-01-01 01:04:00,1.0046633,1.0003066,0.9961597
2025-01-01 01:05:00,1.0035975,0.99900705,0.9951272
2025-01-01 01:06:00,1.0027466,0.99796945,0.9943036
2025-01-01 01:07:00,1.0020676,0.99714136,0.993647
2025-01-01 01:08:00,1.0015261,0.99648106,0.993124
2025-01-01 01:09:00,1.0010948,0.9959549,0.992708
2025-01-01 01:10:00,1.0007516,0.995536,0.9923775
2025-01-01 01:11:00,1.0004787,0.9952031,0.99211544
2025-01-01 01:12:00,1.0002624,0.99493885,0.99190813
2025-01-01 01:13:00,1.0000911,0.9947296,0.99174464
2025-01-01 01:14:00,0.99995583,0.99456424,0.99161613
2025-01-01 01:15:00,0.9998495,0.9944341,0.9915158
2025-01-01 01:16:00,0.99976635,0.99433213,0.99143785
2025-01-01 01:17:00,0.9997017,0.99425274,0.99137783
2025-01-01 01:18:00,0.99965173,0.99419135,0.99133223
2025-01-01 01:19:00,0.9996137,0.9941444,0.99129814
2025-01-01 01:20:00,0.99958515,0.99410903,0.9912732
2025-01-01 01:21:00,0.9995642,0.9940828,0.99125564
2025-01-01 01:22:00,0.9995493,0.9940641,0.9912441
2025-01-01 01:23:00,0.9995394,0.9940513,0.9912371
2025-01-01 01:24:00,0.9995333,0.99404323,0.991234
2025-01-01 01:25:00,0.9995303,0.99403894,0.9912339
2025-01-01 01:26:00,0.9995299,0.99403775,0.9912362
2025-01-01 01:27:00,0.99953145,0.994039,0.9912405
2025-01-01 01:28:00,0.9995347,0.9940422,0.99124634
2025-01-01 01:29:00,0.9995392,0.994047,0.99125344
2025-01-01 01:30:00,0.99678737,0.9907055,0.9885796
2025-01-01 01:31:00,0.99458784,0.9880345,0.98644286
2025-01-01 01:32:00,0.9928302,0.9858999,0.98473597
2025-01-01 01:33:00,0.9914261,0.9841945,0.9833729
2025-01-01 01:34:00,0.9903048,0.9828325,0.98228484
2025-01-01 01:35:00,0.9894098,0.98174506,0.9814169
2025-01-01 01:36:00,0.98869574,0.9808774,0.980725
2025-01-01 01:37:00,0.9881266,0.9801855,0.9801739
2025-01-01 01:38:00,0.9876732,0.97963434,0.97973543
2025-01-01 01:39:00,0.98731256,0.97919565,0.9793872
2025-01-01 01:40:00,0.98702604,0.978847,0.9791111
2025-01-01 01:41:00,0.9867989,0.97857034,0.9788926
2025-01-01 01:42:00,0.98661923,0.9783513,0.9787203
2025-01-01 01:43:00,0.98647755,0.97817844,0.978585
2025-01-01 01:44:00,0.9863663,0.97804236,0.97847927
2025-01-01 01:45:00,0.9862793,0.97793585,0.9783971
2025-01-01 01:46:00,0.98621184,0.977853,0.9783339
2025-01-01 01:47:00,0.98616,0.977789,0.9782858
2025-01-01 01:48:00,0.9861205,0.9777401,0.9782498
2025-01-01 01:49:00,0.986091,0.9777034,0.97822356
2025-01-01 01:50:00,0.9860696,0.97767633,0.978205
2025-01-01 01:51:00,0.9860546,0.977657,0.9781927
2025-01-01 01:52:00,0.98604465,0.9776439,0.9781854
2025-01-01 01:53:00,0.98603886,0.9776358,0.9781821
2025-01-01 01:54:00,0.9860363,0.9776316,0.9781819
2025-01-01 01:55:00,0.9860364,0.97763073,0.9781843
2025-01-01 01:56:00,0.9860387,0.97763234,0.97818875
2025-01-01 01:57:00,0.9860426,0.977636,0.97819483
2025-01-01 01:58:00,0.9860479,0.9776413,0.9782022
2025-01-01 01:59:00,0.9860543,0.9776479,0.9782107
2025-01-01 02:00:00,0.98387975,0.9750209,0.9760908
2025-01-01 02:01:00,0.9821423,0.9729216,0.9743974
2025-01-01 02:02:00,0.98075455,0.97124463,0.97304523
2025-01-01 02:03:00,0.9796465,0.96990544,0.971966
2025-01-01 02:04:00,0.9787623,0.9688365,0.9711052
2025-01-01 02:05:00,0.9780571,0.9679838,0.9704191
2025-01-01 02:06:00,0.97749513,0.967304,0.9698728
2025-01-01 02:07:00,0.9770478,0.96676254,0.9694383
2025-01-01 02:08:00,0.97669214,0.96633184,0.9690933
2025-01-01 02:09:00,0.97640985,0.9659897,0.96881986
2025-01-01 02:10:00,0.9761863,0.96571845,0.9686036
2025-01-01 02:11:00,0.97600967,0.9655039,0.9684332
2025-01-01 02:12:00,0.9758706,0.96533465,0.96829945
2025-01-01 02:13:00,0.9757616,0.96520174,0.968195
2025-01-01 02:14:00,0.97567666,0.96509784,0.9681141
2025-01-01 02:15:00,0.975611,0.9650172,0.96805185
2025-01-01 02:16:00,0.97556067,0.96495515,0.96800464
2025-01-01 02:17:00,0.9755227,0.96490794,0.9679695
2025-01-01 02:18:00,0.9754947,0.9648726,0.96794397
2025-01-01 02:19:00,0.9754745,0.96484685,0.9679261
2025-01-01 02:20:00,0.97546065,0.9648287,0.9679144
2025-01-01 02:21:00,0.9754518,0.96481675,0.9679076
2025-01-01 02:22:00,0.97544706,0.96480954,0.96790475
2025-01-01 02:23:00,0.9754456,0.9648064,0.9679051
2025-01-01 02:24:00,0.9754468,0.96480626,0.96790797
2025-01-01 02:25:00,0.97545,0.9648087,0.96791285
2025-01-01 02:26:00,0.97545487,0.9648131,0.96791935
2025-01-01 02:27:00,0.9754611,0.9648192,0.96792716
2025-01-01 02:28:00,0.97546846,0.96482646,0.967936
2025-01-01 02:29:00,0.9754766,0.9648348,0.96794564
2025-01-01 02:30:00,0.9739179,0.9629688,0.9664172
2025-01-01 02:31:00,0.97267324,0.9614785,0.965197
2025-01-01 02:32:00,0.97167987,0.9602887,0.9642235
2025-01-01 02:33:00,0.97088754,0.95933944,0.9634473
2025-01-01 02:34:00,0.9702561,0.9585826,0.9628289
2025-01-01 02:35:00,0.96975327,0.9579796,0.96233684
2025-01-01 02:36:00,0.9693534,0.95749974,0.9619458
2025-01-01 02:37:00,0.96903586,0.95711833,0.9616356
2025-01-01 02:38:00,0.9687842,0.9568158,0.96139
2025-01-01 02:39:00,0.96858525,0.9565762,0.9611961
2025-01-01 02:40:00,0.96842855,0.95638716,0.96104366
2025-01-01 02:41:00,0.9683055,0.9562385,0.9609243
2025-01-01 02:42:00,0.9682095,0.95612204,0.96083146
2025-01-01 02:43:00,0.9681352,0.95603144,0.96075976
2025-01-01 02:44:00,0.968078,0.9559615,0.96070504
2025-01-01 02:45:00,0.9680348,0.9559082,0.9606639
2025-01-01 02:46:00,0.96800256,0.955868,0.9606336
2025-01-01 02:47:00,0.96797925,0.95583844,0.96061194
2025-01-01 02:48:00,0.967963,0.95581734,0.9605973
2025-01-01 02:49:00,0.96795243,0.95580304,0.9605881
2025-01-01 02:50:00,0.9679464,0.95579416,0.96058345
2025-01-01 02:51:00,0.9679441,0.9557896,0.9605823
2025-01-01 02:52:00,0.9679446,0.9557886,0.96058404
2025-01-01 02:53:00,0.96794754,0.95579034,0.960588
2025-01-01 02:54:00,0.9679524,0.9557943,0.9605938
2025-01-01 02:55:00,0.9679586,0.95580006,0.9606011
2025-01-01 02:56:00,0.9679661,0.9558072,0.9606095
2025-01-01 02:57:00,0.9679745,0.95581555,0.9606189
2025-01-01 02:58:00,0.9679837,0.9558248,0.96062905
2025-01-01 02:59:00,0.96799356,0.95583475,0.9606398
2025-01-01 03:00:00,0.96707845,0.95476305,0.95973
2025-01-01 03:01:00,0.9663488,0.9539083,0.9590048
2025-01-01 03:02:00,0.9657676,0.95322716,0.9584273
2025-01-01 03:03:00,0.9653052,0.95268476,0.95796794
2025-01-01 03:04:00,0.9649377,0.95225346,0.95760304
2025-01-01 03:05:00,0.9646462,0.95191103,0.9573137
2025-01-01 03:06:00,0.9644155,0.95163965,0.95708483
2025-01-01 03:07:00,0.96423346,0.95142514,0.9569044
2025-01-01 03:08:00,0.96409035,0.95125616,0.9567627
2025-01-01 03:09:00,0.96397835,0.9511236,0.9566519
2025-01-01 03:10:00,0.96389127,0.95102006,0.956566
2025-01-01 03:11:00,0.9638241,0.9509399,0.9564998
2025-01-01 03:12:00,0.9637729,0.95087844,0.95644945
2025-01-01 03:13:00,0.96373445,0.95083183,0.95641184
2025-01-01 03:14:00,0.96370625,0.95079714,0.95638436
2025-01-01 03:15:00,0.96368617,0.95077205,0.9563649
2025-01-01 03:16:00,0.96367264,0.9507545,0.95635206
2025-01-01 03:17:00,0.9636644,0.95074314,0.9563443
2025-01-01 03:18:00,0.96366036,0.95073664,0.9563408
2025-01-01 03:19:00,0.96365964,0.9507341,0.95634055
2025-01-01 03:20:00,0.96366155,0.95073456,0.956343
2025-01-01 03:21:00,0.96366566,0.95073766,0.9563475
2025-01-01 03:22:00,0.9636715,0.9507427,0.95635384
2025-01-01 03:23:00,0.9636787,0.95074934,0.9563614
2025-01-01 03:24:00,0.96368706,0.95075727,0.9563702
2025-01-01 03:25:00,0.9636963,0.95076627,0.95637965
2025-01-01 03:26:00,0.96370625,0.95077604,0.9563899
2025-01-01 03:27:00,0.96371675,0.9507865,0.95640075
2025-01-01 03:28:00,0.9637277,0.9507975,0.95641196
2025-01-01 03:29:00,0.96373904,0.95080894,0.9564236
2025-01-01 03:30:00,0.9634838,0.95055056,0.9561487
2025-01-01 03:31:00,0.96328217,0.9503465,0.95593137
2025-01-01 03:32:00,0.96312344,0.9501859,0.9557602
2025-01-01 03:33:00,0.962999,0.95005995,0.9556257
2025-01-01 03:34:00,0.962902,0.9499619,0.9555208
2025-01-01 03:35:00,0.962827,0.9498861,0.95543945
2025-01-01 03:36:00,0.9627696,0.949828,0.955377
2025-01-01 03:37:00,0.9627263,0.9497842,0.95532954
2025-01-01 03:38:00,0.96269417,0.9497518,0.9552942
2025-01-01 03:39:00,0.9626711,0.9497285,0.9552685
2025-01-01 03:40:00,0.9626552,0.9497124,0.9552505
2025-01-01 03:41:00,0.9626451,0.9497022,0.9552387
2025-01-01 03:42:00,0.96263963,0.94969666,0.95523185
2025-01-01 03:43:00,0.9626378,0.9496948,0.95522887
2025-01-01 03:44:00,0.962639,0.949696,0.9552291
2025-01-01 03:45:00,0.9626425,0.9496996,0.9552319
2025-01-01 03:46:00,0.9626479,0.94970506,0.9552367
2025-01-01 03:47:00,0.9626548,0.94971204,0.955243
2025-01-01 03:48:00,0.962663,0.94972026,0.9552507
2025-01-01 03:49:00,0.9626721,0.9497294,0.9552593
2025-01-01 03:50:00,0.962682,0.94973934,0.9552688
2025-01-01 03:51:00,0.96269256,0.94974995,0.955279
2025-01-01 03:52:00,0.9627036,0.94976103,0.95528966
2025-01-01 03:53:00,0.962715,0.9497725,0.9553008
2025-01-01 03:54:00,0.9627268,0.94978434,0.9553122
2025-01-01 03:55:00,0.9627388,0.9497964,0.9553239
2025-01-01 03:56:00,0.962751,0.94980866,0.95533574
2025-01-01 03:57:00,0.96276337,0.94982105,0.9553478
2025-01-01 03:58:00,0.9627759,0.9498336,0.95535994
2025-01-01 03:59:00,0.9627885,0.94984627,0.9553723
2025-01-01 04:00:00,0.9631978,0.95040613,0.9557373
2025-01-01 04:01:00,0.96352786,0.9508566,0.9560319
2025-01-01 04:02:00,0.96379447,0.9512197,0.95627016
2025-01-01 04:03:00,0.9640105,0.9515127,0.9564632
2025-01-01 04:04:00,0.96418583,0.95174974,0.9566202
2025-01-01 04:05:00,0.9643287,0.95194197,0.9567483
2025-01-01 04:06:00,0.9644457,0.9520983,0.9568533
2025-01-01 04:07:00,0.96454185,0.95222604,0.95693976
2025-01-01 04:08:00,0.9646214,0.95233077,0.95701146
2025-01-01 04:09:00,0.9646877,0.9524172,0.9570713
2025-01-01 04:10:00,0.9647434,0.9524889,0.95712173
2025-01-01 04:11:00,0.96479046,0.95254886,0.9571645
2025-01-01 04:12:00,0.9648308,0.95259947,0.95720124
