TIME,TE_001_v000,TE_002_v000,TE_005_v000,TE_008_v000,TE_014_v000,TE_016_v000,TE_017_v000,TE_019_v000,TE_021_v000,TE_022_v000,TE_023_v000
2025-01-01 00:01:00,0.7537148,0.7459004,0.75302,0.7474653,0.7430382,0.7530389,0.7485775,0.75696945,0.7500405,0.7562037,0.7482764
2025-01-01 00:02:00,0.75370175,0.74589103,0.7530185,0.74747235,0.74305063,0.75305116,0.74858415,0.75696754,0.7500308,0.75619066,0.7482657
2025-01-01 00:03:00,0.7536887,0.74588174,0.75301707,0.74747944,0.7430631,0.75306344,0.74859077,0.75696564,0.75002116,0.75617754,0.748255
2025-01-01 00:04:00,0.75367564,0.7458725,0.7530157,0.7474866,0.74307555,0.7530757,0.7485974,0.7569636,0.75001144,0.7561645,0.74824435
2025-01-01 00:05:00,0.75366265,0.74586326,0.7530144,0.74749374,0.743088,0.75308794,0.74860394,0.7569615,0.7500017,0.7561514,0.74823374
2025-01-01 00:06:00,0.7536496,0.7458541,0.75301313,0.74750096,0.7431005,0.7531001,0.7486104,0.75695944,0.74999195,0.75613827,0.7482232
2025-01-01 00:07:00,0.7536366,0.74584496,0.75301194,0.7475082,0.74311304,0.7531123,0.7486168,0.75695723,0.7499821,0.7561252,0.74821264
2025-01-01 00:08:00,0.7536236,0.74583584,0.7530108,0.74751556,0.74312556,0.7531245,0.7486232,0.756955,0.7499723,0.7561121,0.7482021
2025-01-01 00:09:00,0.75361055,0.7458268,0.75300974,0.74752295,0.7431381,0.75313663,0.74862957,0.7569527,0.7499624,0.756099,0.74819165
2025-01-01 00:10:00,0.75359756,0.7458178,0.7530087,0.74753034,0.74315065,0.75314873,0.7486358,0.7569504,0.74995244,0.7560859,0.74818116
2025-01-01 00:11:00,0.7535846,0.7458088,0.7530077,0.74753785,0.7431632,0.75316083,0.7486421,0.756948,0.7499425,0.75607276,0.7481708
2025-01-01 00:12:00,0.7535716,0.7457999,0.7530068,0.74754536,0.7431758,0.75317293,0.7486482,0.7569455,0.74993247,0.7560597,0.7481604
2025-01-01 00:13:00,0.75355864,0.74579096,0.753006,0.7475529,0.74318844,0.753185,0.74865437,0.756943,0.7499224,0.7560466,0.74815005
2025-01-01 00:14:00,0.7535457,0.74578214,0.75300515,0.7475605,0.7432011,0.753197,0.74866045,0.7569404,0.7499123,0.7560335,0.7481398
2025-01-01 00:15:00,0.7535327,0.7457733,0.75300443,0.74756813,0.7432137,0.753209,0.7486665,0.7569378,0.7499022,0.75602037,0.7481295
2025-01-01 00:16:00,0.7535198,0.74576455,0.7530037,0.7475759,0.74322635,0.753221,0.7486725,0.7569351,0.74989206,0.75600725,0.7481193
2025-01-01 00:17:00,0.75350684,0.74575585,0.7530031,0.7475836,0.74323905,0.75323296,0.7486784,0.7569324,0.74988186,0.75599414,0.7481091
2025-01-01 00:18:00,0.7534939,0.74574715,0.7530025,0.7475914,0.74325174,0.7532449,0.7486843,0.7569296,0.7498716,0.755981,0.7480989
