TIME,B_001_v000,B_001_v001,B_015_v000,B_015_v001,B_120_v000,B_120_v001,B_198_v000,B_198_v001,B_233_v000,B_233_v001,B_273_v000,B_273_v001,B_286_v000,B_286_v001,B_302_v000,B_302_v001,B_317_v000,B_317_v001,B_329_v000,B_329_v001,B_341_v000,B_341_v001
2025-01-01 00:01:00,0.7997173,0.9021087,0.8044393,0.9066996,0.80888206,0.8969814,0.79899484,0.9009219,0.8027647,0.90452784,0.8062181,0.90784436,0.7954175,0.8969497,0.7984545,0.89994633,0.80143964,0.9029491,0.80448884,0.8920722,0.7937111,0.895416
2025-01-01 00:02:00,0.79972804,0.902118,0.80444694,0.9067053,0.8088857,0.89698285,0.79899406,0.9009189,0.8027596,0.90452075,0.8062092,0.907834,0.7954059,0.8969373,0.7984416,0.8999332,0.80142677,0.9029368,0.8044776,0.8920622,0.79370266,0.89540935
2025-01-01 00:03:00,0.79973876,0.90212727,0.8044545,0.9067109,0.8088892,0.8969842,0.7989932,0.90091586,0.80275446,0.9045136,0.8062003,0.9078236,0.7953943,0.89692485,0.79842865,0.8999201,0.8014139,0.9029246,0.8044663,0.8920522,0.79369426,0.8954028
2025-01-01 00:04:00,0.79974943,0.9021365,0.804462,0.9067165,0.8088927,0.89698553,0.7989923,0.90091276,0.8027492,0.90450644,0.80619144,0.9078132,0.7953827,0.89691234,0.79841566,0.899907,0.801401,0.9029123,0.80445504,0.8920422,0.7936859,0.89539623
2025-01-01 00:05:00,0.79976004,0.9021457,0.80446947,0.90672207,0.8088962,0.8969868,0.7989913,0.90090954,0.802744,0.90449923,0.80618244,0.90780276,0.79537106,0.8968998,0.79840267,0.8998939,0.8013882,0.90290016,0.8044438,0.8920323,0.79367757,0.89538974
2025-01-01 00:06:00,0.79977065,0.9021548,0.8044769,0.90672755,0.8088996,0.896988,0.7989903,0.9009063,0.8027386,0.90449196,0.80617344,0.9077922,0.7953594,0.8968873,0.7983897,0.89988077,0.8013753,0.90288794,0.8044326,0.89202243,0.7936693,0.8953833
2025-01-01 00:07:00,0.7997812,0.9021639,0.80448425,0.906733,0.8089029,0.89698917,0.7989892,0.90090305,0.80273324,0.9044846,0.8061644,0.9077817,0.7953477,0.8968748,0.7983767,0.8998677,0.8013626,0.9028758,0.8044214,0.8920126,0.79366106,0.8953769
2025-01-01 00:08:00,0.79979175,0.902173,0.8044916,0.90673834,0.8089062,0.89699024,0.79898804,0.9008997,0.8027278,0.90447724,0.80615526,0.90777117,0.79533595,0.89686227,0.7983636,0.8998546,0.80134976,0.9028636,0.80441034,0.8920028,0.79365283,0.8953706
2025-01-01 00:09:00,0.79980224,0.902182,0.80449885,0.9067437,0.8089094,0.89699125,0.79898685,0.9008964,0.80272233,0.90446985,0.80614614,0.90776056,0.7953242,0.8968497,0.79835063,0.8998415,0.80133694,0.9028515,0.8043992,0.89199305,0.7936447,0.8953643
2025-01-01 00:10:00,0.7998127,0.902191,0.80450606,0.90674895,0.8089126,0.8969922,0.7989856,0.9008929,0.8027168,0.9044624,0.80613697,0.90774995,0.79531246,0.8968371,0.79833764,0.89982843,0.8013242,0.9028394,0.80438817,0.89198333,0.7936366,0.8953581
2025-01-01 00:11:00,0.7998231,0.9021999,0.8045133,0.9067542,0.8089157,0.89699316,0.7989843,0.9008894,0.8027112,0.9044548,0.8061277,0.9077393,0.79530066,0.89682454,0.7983246,0.8998153,0.80131143,0.9028273,0.8043771,0.8919736,0.7936286,0.8953519
2025-01-01 00:12:00,0.79983354,0.9022088,0.8045204,0.9067594,0.8089188,0.896994,0.7989829,0.9008858,0.8027056,0.9044473,0.8061185,0.90772855,0.7952888,0.8968119,0.79831153,0.89980227,0.8012987,0.9028153,0.8043661,0.89196396,0.7936206,0.89534575
2025-01-01 00:13:00,0.79984385,0.9022176,0.80452746,0.90676445,0.80892175,0.89699477,0.7989815,0.90088224,0.80269986,0.9044397,0.8061092,0.9077178,0.795277,0.89679927,0.79829854,0.8997892,0.8012859,0.9028033,0.80435514,0.89195436,0.7936126,0.89533967
2025-01-01 00:14:00,0.79985416,0.90222645,0.80453455,0.9067695,0.8089247,0.89699554,0.79898,0.90087855,0.80269414,0.90443206,0.80609983,0.9077071,0.7952651,0.89678663,0.7982855,0.8997761,0.8012732,0.90279126,0.8043442,0.8919448,0.7936047,0.89533365
2025-01-01 00:15:00,0.7998645,0.9022352,0.8045415,0.9067745,0.8089276,0.8969962,0.7989785,0.90087485,0.80268836,0.90442437,0.8060905,0.90769625,0.7952532,0.896774,0.79827243,0.89976305,0.8012605,0.9027793,0.80433327,0.8919353,0.79359686,0.8953276
2025-01-01 00:16:00,0.7998747,0.902244,0.80454844,0.9067795,0.80893046,0.89699686,0.7989769,0.9008711,0.8026825,0.9044166,0.806081,0.90768546,0.79524124,0.8967613,0.7982594,0.89975,0.8012478,0.9027673,0.80432236,0.89192575,0.793589,0.8953217
2025-01-01 00:17:00,0.7998849,0.9022526,0.80455536,0.9067844,0.8089332,0.89699745,0.7989752,0.9008673,0.8026766,0.9044088,0.8060716,0.9076746,0.7952293,0.89674866,0.7982463,0.89973694,0.80123514,0.9027554,0.8043115,0.89191633,0.79358125,0.8953158
2025-01-01 00:18:00,0.7998951,0.90226126,0.8045622,0.90678924,0.80893594,0.8969979,0.7989735,0.90086335,0.80267066,0.90440094,0.80606204,0.9076637,0.79521734,0.8967359,0.7982332,0.8997239,0.80122244,0.90274346,0.8043007,0.8919069,0.7935735,0.89531004
2025-01-01 00:19:00,0.7999053,0.90226984,0.804569,0.9067941,0.8089386,0.8969984,0.7989718,0.9008594,0.8026647,0.9043931,0.8060525,0.9076528,0.79520535,0.8967232,0.79822016,0.89971083,0.8012098,0.90273154,0.80428994,0.89189756,0.7935658,0.89530426
2025-01-01 00:20:00,0.7999154,0.90227836,0.80457574,0.9067988,0.8089412,0.89699876,0.7989699,0.9008554,0.8026586,0.90438515,0.80604297,0.9076418,0.7951934,0.8967105,0.7982071,0.8996978,0.8011972,0.9027197,0.80427915,0.8918882,0.7935582,0.89529854
2025-01-01 00:21:00,0.79992545,0.9022869,0.8045824,0.9068035,0.80894375,0.8969991,0.7989681,0.90085137,0.80265254,0.90437716,0.8060333,0.90763086,0.79518133,0.89669776,0.798194,0.8996847,0.80118454,0.9027079,0.8042684,0.89187896,0.7935506,0.8952928
2025-01-01 00:22:00,0.79993546,0.90229535,0.8045891,0.90680814,0.80894625,0.8969994,0.7989661,0.9008473,0.8026464,0.9043692,0.80602366,0.90761983,0.79516923,0.896685,0.79818094,0.8996717,0.8011719,0.902696,0.80425775,0.89186966,0.79354304,0.8952872
2025-01-01 00:23:00,0.7999455,0.9023038,0.8045957,0.9068127,0.8089487,0.89699966,0.79896414,0.90084314,0.8026402,0.90436107,0.80601394,0.90760875,0.79515713,0.8966722,0.7981678,0.8996587,0.8011593,0.9026842,0.8042471,0.8918605,0.79353553,0.8952816
2025-01-01 00:24:00,0.7999554,0.90231216,0.8046022,0.90681726,0.8089511,0.89699984,0.79896206,0.9008389,0.80263394,0.904353,0.8060042,0.90759766,0.7951451,0.89665943,0.7981548,0.8996457,0.80114675,0.90267247,0.8042365,0.8918513,0.7935281,0.8952761
2025-01-01 00:25:00,0.7999654,0.9023205,0.8046087,0.9068217,0.8089534,0.89699996,0.79896,0.9008347,0.8026276,0.90434486,0.80599445,0.9075866,0.79513294,0.8966466,0.79814166,0.89963263,0.8011342,0.9026607,0.80422586,0.8918422,0.7935207,0.89527065
2025-01-01 00:26:00,0.7999753,0.9023288,0.8046152,0.90682614,0.80895567,0.897,0.7989578,0.9008303,0.8026213,0.90433663,0.8059847,0.9075754,0.7951208,0.8966338,0.79812855,0.89961964,0.80112165,0.902649,0.8042153,0.89183307,0.79351336,0.8952652
2025-01-01 00:27:00,0.7999851,0.902337,0.8046216,0.90683055,0.8089579,0.897,0.7989556,0.900826,0.80261487,0.9043284,0.8059748,0.9075643,0.7951086,0.89662105,0.7981155,0.89960665,0.80110914,0.90263736,0.8042048,0.89182407,0.793506,0.89525986
2025-01-01 00:28:00,0.7999949,0.9023452,0.8046279,0.90683484,0.8089601,0.89699996,0.7989533,0.90082157,0.80260843,0.9043201,0.80596495,0.9075531,0.79509646,0.8966082,0.7981024,0.89959365,0.8010966,0.9026257,0.80419433,0.89181507,0.79349875,0.89525455
2025-01-01 00:29:00,0.80000466,0.90235335,0.8046342,0.90683913,0.80896217,0.89699984,0.79895097,0.90081704,0.80260193,0.9043118,0.805955,0.9075418,0.79508424,0.89659536,0.79808927,0.89958066,0.8010841,0.902614,0.8041839,0.89180607,0.79349154,0.8952493
2025-01-01 00:30:00,0.79486126,0.89819145,0.7993152,0.90332896,0.80317783,0.89190865,0.79279065,0.8968326,0.79586184,0.8990025,0.7994928,0.90316635,0.7879731,0.8910329,0.7914825,0.8952259,0.794182,0.8965822,0.7970585,0.88728964,0.7866438,0.88979703
2025-01-01 00:31:00,0.7915215,0.895489,0.79586,0.9010488,0.79941875,0.8885993,0.7887856,0.89424103,0.7914784,0.8955484,0.7952888,0.90031826,0.78334653,0.8874127,0.7871835,0.89239067,0.7896913,0.8926574,0.7924234,0.88435084,0.78219026,0.8862512
2025-01-01 00:32:00,0.78935397,0.8937352,0.7936162,0.8995681,0.7969759,0.886448,0.78618133,0.89255494,0.78862685,0.8933003,0.7925527,0.8984631,0.78033495,0.8850551,0.7843846,0.8905432,0.7867681,0.89010227,0.78940696,0.8824375,0.77929306,0.88394475
2025-01-01 00:33:00,0.7879484,0.892598,0.7921598,0.898607,0.79538876,0.8850496,0.78448766,0.89145726,0.78677094,0.891836,0.79077065,0.8972532,0.7783731,0.88351816,0.7825607,0.8893379,0.78486353,0.88843745,0.7874427,0.8811909,0.7774074,0.8824438
2025-01-01 00:34:00,0.7870381,0.89186156,0.79121524,0.8979836,0.79435766,0.8841404,0.7833858,0.89074206,0.7855622,0.89088124,0.7896088,0.8964628,0.7770936,0.88251466,0.78137064,0.8885499,0.7836213,0.8873513,0.7861624,0.8803775,0.7761793,0.88146645
2025-01-01 00:35:00,0.78644973,0.89138556,0.79060334,0.8975798,0.79368806,0.8835493,0.78266865,0.8902755,0.7847741,0.8902576,0.78885,0.895945,0.7762576,0.8818578,0.7805925,0.8880332,0.7828095,0.88664126,0.7853266,0.8798458,0.7753787,0.88082945
2025-01-01 00:36:00,0.78607064,0.8910789,0.7902077,0.89731866,0.7932533,0.88316476,0.78220147,0.8899704,0.78425944,0.8898492,0.7883532,0.89560443,0.7757098,0.88142633,0.7800821,0.8876928,0.7822776,0.8861758,0.7847798,0.8794972,0.77485585,0.8804138
2025-01-01 00:37:00,0.78582746,0.89088225,0.7899525,0.8971502,0.7929713,0.8829146,0.7818968,0.88977045,0.7839225,0.8895806,0.7880267,0.89537907,0.77534944,0.8811414,0.77974576,0.8874671,0.7819275,0.8858693,0.7844208,0.8792676,0.7745137,0.8801419
2025-01-01 00:38:00,0.78567266,0.89075714,0.78978866,0.897042,0.79278857,0.88275176,0.7816978,0.88963866,0.78370094,0.889403,0.7878108,0.8952285,0.77511084,0.88095164,0.77952254,0.8873158,0.78169566,0.885666,0.784184,0.87911534,0.77428895,0.8799636
2025-01-01 00:39:00,0.78557533,0.89067847,0.7896842,0.8969729,0.79267025,0.8826456,0.78156734,0.88955116,0.7835545,0.88928443,0.78766686,0.8951266,0.77495134,0.8808237,0.7793729,0.88721305,0.7815407,0.88553,0.78402656,0.8790135,0.77414054,0.87984604
2025-01-01 00:40:00,0.78551525,0.89062995,0.7896182,0.89692926,0.7925938,0.88257635,0.7814815,0.8894925,0.7834568,0.88920426,0.7875697,0.89505625,0.7748434,0.88073605,0.779271,0.8871417,0.78143567,0.8854376,0.7839207,0.87894434,0.7740418,0.879768
2025-01-01 00:41:00,0.7854795,0.8906011,0.78957725,0.8969021,0.7925446,0.882531,0.7814246,0.8894526,0.7833908,0.88914907,0.7875029,0.8950065,0.7747688,0.88067454,0.7792002,0.88709086,0.78136307,0.8853736,0.7838484,0.8788964,0.7739753,0.87971574
2025-01-01 00:42:00,0.78545946,0.89058495,0.7895526,0.8968857,0.7925131,0.8825012,0.7813865,0.8894248,0.78334534,0.88910997,0.7874558,0.89497006,0.77471596,0.88062996,0.7791496,0.8870533,0.7813116,0.8853281,0.7837979,0.8788624,0.7739298,0.87968016
2025-01-01 00:43:00,0.78544956,0.890577,0.78953856,0.8968762,0.792493,0.88248146,0.7813606,0.88940483,0.7833133,0.8890814,0.7874215,0.8949423,0.7746772,0.88059646,0.77911216,0.88702434,0.7812739,0.8852946,0.7837617,0.8788373,0.773898,0.8796555
2025-01-01 00:44:00,0.78544635,0.89057446,0.78953123,0.89687115,0.79248035,0.8824682,0.7813426,0.88939005,0.78328985,0.8890597,0.78739554,0.8949202,0.7746477,0.8805702,0.7790832,0.8870011,0.7812452,0.8852689,0.7837347,0.87881815,0.77387506,0.879638
