TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.0462476,1.0485513
2025-01-01 00:02:00,1.0462562,1.0485582
2025-01-01 00:03:00,1.0462649,1.048565
2025-01-01 00:04:00,1.0462734,1.0485718
2025-01-01 00:05:00,1.0462819,1.0485785
2025-01-01 00:06:00,1.0462904,1.0485852
2025-01-01 00:07:00,1.0462989,1.0485919
2025-01-01 00:08:00,1.0463073,1.0485984
2025-01-01 00:09:00,1.0463157,1.048605
2025-01-01 00:10:00,1.0463239,1.0486114
2025-01-01 00:11:00,1.0463322,1.0486178
2025-01-01 00:12:00,1.0463405,1.0486242
2025-01-01 00:13:00,1.0463486,1.0486305
2025-01-01 00:14:00,1.0463568,1.0486368
2025-01-01 00:15:00,1.0463648,1.048643
2025-01-01 00:16:00,1.0463729,1.0486492
2025-01-01 00:17:00,1.0463809,1.0486553
2025-01-01 00:18:00,1.0463889,1.0486614
2025-01-01 00:19:00,1.0463967,1.0486674
2025-01-01 00:20:00,1.0464046,1.0486734
2025-01-01 00:21:00,1.0464123,1.0486794
2025-01-01 00:22:00,1.0464202,1.0486852
2025-01-01 00:23:00,1.0464278,1.048691
2025-01-01 00:24:00,1.0464356,1.0486968
2025-01-01 00:25:00,1.0464432,1.0487025
2025-01-01 00:26:00,1.0464507,1.0487082
2025-01-01 00:27:00,1.0464584,1.0487138
2025-01-01 00:28:00,1.0464659,1.0487193
2025-01-01 00:29:00,1.0464733,1.0487249
2025-01-01 00:30:00,1.0470589,1.0492833
2025-01-01 00:31:00,1.0476215,1.0498197
2025-01-01 00:32:00,1.0481616,1.0503347
2025-01-01 00:33:00,1.0486805,1.0508292
2025-01-01 00:34:00,1.0491788,1.0513041
2025-01-01 00:35:00,1.0496575,1.0517603
2025-01-01 00:36:00,1.0501173,1.0521983
2025-01-01 00:37:00,1.0505588,1.052619
2025-01-01 00:38:00,1.050983,1.053023
2025-01-01 00:39:00,1.0513903,1.053411
