TIME,P_001_v000,P_001_v001,P_002_v000,P_002_v001
2025-01-01 00:01:00,0.999255,0.90077585,1.0022744,0.903765
2025-01-01 00:02:00,0.9992431,0.90076315,1.0022613,0.9037519
2025-01-01 00:03:00,0.9992311,0.90075046,1.0022483,0.90373886
2025-01-01 00:04:00,0.9992192,0.90073776,1.0022352,0.9037258
2025-01-01 00:05:00,0.99920714,0.90072507,1.0022221,0.90371275
2025-01-01 00:06:00,0.99919516,0.9007124,1.0022091,0.9036997
2025-01-01 00:07:00,0.9991831,0.9006996,1.002196,0.9036867
2025-01-01 00:08:00,0.9991711,0.90068686,1.0021828,0.90367365
2025-01-01 00:09:00,0.999159,0.9006741,1.0021698,0.9036606
2025-01-01 00:10:00,0.9991469,0.9006613,1.0021567,0.9036476
2025-01-01 00:11:00,0.9991348,0.90064853,1.0021436,0.9036346
2025-01-01 00:12:00,0.9991226,0.9006357,1.0021305,0.90362155
2025-01-01 00:13:00,0.99911046,0.9006229,1.0021174,0.90360856
2025-01-01 00:14:00,0.99909824,0.9006101,1.0021043,0.90359557
2025-01-01 00:15:00,0.999086,0.9005972,1.0020912,0.90358263
2025-01-01 00:16:00,0.9990738,0.9005844,1.0020782,0.90356964
2025-01-01 00:17:00,0.9990616,0.9005715,1.0020651,0.90355664
2025-01-01 00:18:00,0.9990493,0.90055865,1.002052,0.9035437
2025-01-01 00:19:00,0.999037,0.9005458,1.0020388,0.9035308
2025-01-01 00:20:00,0.9990247,0.90053284,1.0020257,0.9035178
2025-01-01 00:21:00,0.99901235,0.90051997,1.0020126,0.90350485
2025-01-01 00:22:00,0.999,0.90050703,1.0019995,0.903492
2025-01-01 00:23:00,0.9989877,0.9004941,1.0019864,0.90347904
2025-01-01 00:24:00,0.9989753,0.90048116,1.0019733,0.9034661
2025-01-01 00:25:00,0.9989629,0.90046823,1.0019602,0.90345323
2025-01-01 00:26:00,0.9989504,0.9004553,1.001947,0.90344036
2025-01-01 00:27:00,0.998938,0.9004423,1.0019339,0.9034275
2025-01-01 00:28:00,0.9989255,0.90042937,1.0019208,0.9034146
2025-01-01 00:29:00,0.99891305,0.9004164,1.0019077,0.9034018
2025-01-01 00:30:00,1.0059742,0.8978936,1.0084884,0.90073586
2025-01-01 00:31:00,1.0116205,0.8962493,1.0137503,0.89899856
